,学生ID,全国卷,自主命题,半自主命题,性别,民族,政治面貌.群众,政治面貌.团员,政治面貌.预备党员,身高,体重,城镇考生,应届考生,外语语种,学科类型.理工,学科类型.文史,学科类型.文理综合,年份,成绩,学部.理学部,学部.经济与管理学部,学部.人文学部,学部.社会科学学部,学部.信息与工程科学部,优惠加分,大类,大类.普通,大类.自招,大类.定向招生,大类.筑梦,大类.特长生,高三排名,成绩方差,专利数,社会活动,获奖数,竞赛成绩,综合GPA
1013,95fbbaddec851f1bd790,0.0,1.0,0.0,0,1,0,1,0,169,59,1.0,1.0,1,1,0,0,0,695.0,1,0,0,0,0,3,博雅,0,1,0,0,0,0.001550388,-0.261237615,0.0,0.114285714,0.179487179,0.0,3.59505
1014,83faa486738cc2254746,0.0,0.0,1.0,0,0,0,1,0,176,67,1.0,1.0,1,1,0,0,1,671.0,1,0,0,0,0,0,普通,1,0,0,0,0,0.001282051,-0.1798039,0.0,0.057142857,0.307692308,0.0,0.36382
1015,155479f32b5deb4e9945,1.0,0.0,0.0,1,1,0,1,0,168,55,1.0,1.0,1,1,0,0,0,705.0,0,1,0,0,0,0,普通,1,0,0,0,0,0.016884114,-0.25942954,0.0,0.085714286,0.179487179,0.172413793,3.67894
1016,1802404bf43d03f5cccb,1.0,0.0,0.0,0,1,0,1,0,179,58,1.0,1.0,1,1,0,0,1,679.0,1,0,0,0,0,3,博雅,0,1,0,0,0,0.000294118,-0.261913708,0.0,0.0,0.102564103,0.0,3.26175
1017,48df385d6c0ee408f27e,0.0,1.0,0.0,0,1,0,1,0,180,60,1.0,1.0,1,0,1,0,1,586.0,0,0,1,0,0,5,自主,0,1,0,0,0,0.484615385,-0.262245872,0.0,0.057142857,0.179487179,0.0,2.06541
1018,32324df701e38e30ba02,0.0,1.0,0.0,0,1,0,1,0,175,90,1.0,1.0,1,1,0,0,0,741.9996,1,0,0,0,0,0,普通,1,0,0,0,0,0.217307692,0.698549629,0.0,0.0,0.076923077,0.034482759,3.40458
1019,3cfe8d73c01601e880cd,0.0,0.0,1.0,0,1,0,1,0,182,58,1.0,1.0,1,1,0,0,1,699.0,1,0,0,0,0,5,自主,0,1,0,0,0,0.0075,-0.261362733,0.0,0.028571429,0.076923077,0.103448276,2.74891
1020,93b2009f6f364d681b49,0.0,1.0,0.0,0,1,0,1,0,178,67,1.0,1.0,1,1,0,0,0,694.0,1,0,0,0,0,0,普通,1,0,0,0,0,0.002692515,-0.212153938,0.0,0.028571429,0.179487179,0.0,2.69324
1021,6570246f430619f6aa43,0.0,1.0,0.0,1,1,0,1,0,164,53,1.0,1.0,1,0,1,0,0,256.0,0,0,1,0,0,3,自主,0,1,0,0,0,0.00877193,-0.262245872,0.0,0.2,0.179487179,0.0,3.57091
1022,1e8f07a2832b5cb3ab40,0.0,0.0,1.0,0,1,0,1,0,173,55,1.0,1.0,1,1,0,0,1,675.0,0,0,0,0,1,1,博雅,0,1,0,0,0,0.054461182,-0.199244481,0.0,0.057142857,0.230769231,0.0,3.47169
1023,0375771335010e1a2831,1.0,0.0,0.0,0,1,0,1,0,178,72,1.0,1.0,1,0,1,0,0,675.0,0,1,0,0,0,2,自主,0,1,0,0,0,0.002392344,-0.261961019,0.0,0.057142857,0.102564103,0.0,3.85816
1024,f0377a4367184ac4abf3,0.0,0.0,1.0,0,1,0,1,0,171,56,1.0,1.0,0,1,0,0,1,692.0,0,0,0,0,1,4,博雅,0,1,0,0,0,0.004651163,-0.261943266,0.0,0.0,0.153846154,0.206896552,3.41241
1025,d8a67bdf03c22a2dacae,0.0,1.0,0.0,0,1,1,0,0,179,60,0.0,1.0,1,1,0,0,0,704.9988,1,0,0,0,0,5,自主,0,1,0,0,0,0.0125,-0.261054106,0.0,0.0,0.076923077,0.137931034,3.13207
1026,8b8c8bb8379c404bb849,0.0,1.0,0.0,0,1,0,1,0,176,68,1.0,1.0,1,0,1,0,0,738.9999,0,1,0,0,0,2,博雅,0,1,0,0,0,0.031914894,-0.246968485,0.0,0.085714286,0.564102564,0.0,3.78106
1027,f63cbaec4013b5d59551,1.0,0.0,0.0,0,1,1,0,0,176,67,1.0,1.0,1,1,0,0,0,629.0,1,0,0,0,0,5,自主,0,1,0,0,0,0.04172851,1.799892532,0.0,0.0,0.076923077,0.103448276,3.05164
1028,d66800872ca335945fab,0.0,1.0,0.0,1,0,0,1,0,168,51,1.0,1.0,1,1,0,0,1,685.0,1,0,0,0,0,3,博雅,0,1,0,0,0,0.019736842,-0.254724807,0.0,0.542857143,0.307692308,0.034482759,3.41679
1029,a2ea245ae1b65236cdca,0.0,1.0,0.0,0,1,0,1,0,177,66,1.0,1.0,1,0,1,0,1,671.0,0,0,1,0,0,0,普通,1,0,0,0,0,0.2,-0.262245872,0.0,0.142857143,0.076923077,0.0,2.93598
1030,7d7a8656fc5040e83c77,0.0,1.0,0.0,0,1,0,1,0,172,60,1.0,1.0,1,1,0,0,1,710.9995,0,0,0,0,1,4,自主,0,1,0,0,0,0.007692308,-0.23875502,0.0,0.114285714,0.230769231,0.0,3.41179
1031,e3efceedc80a2be5ae43,0.0,0.0,1.0,0,0,0,1,0,176,66,0.0,1.0,1,1,0,0,0,654.0,0,0,1,0,0,0,国家专项,0,0,1,0,0,0.04172851,1.18e-15,0.0,0.0,0.153846154,0.0,1.79968
1032,52223cd5d4e9ef0df4a9,0.0,0.0,1.0,0,1,0,1,0,176,67,1.0,1.0,1,1,0,0,0,660.0,1,0,0,0,0,5,自主,0,1,0,0,0,0.04172851,-0.260299535,0.0,0.028571429,0.102564103,0.551724138,3.485
1033,e82b41cfee3391aef7b6,0.0,1.0,0.0,1,1,0,1,0,165,53,1.0,1.0,1,0,1,0,1,637.0,0,1,0,0,0,1,博雅,0,1,0,0,0,0.027777778,-0.253838022,0.0,0.114285714,0.153846154,0.0,3.33507
1034,ed92a150c9f1d7f8cd75,0.0,1.0,0.0,1,1,0,1,0,170,63,1.0,1.0,1,0,1,0,0,519.0,0,1,0,0,0,5,博雅,0,1,0,0,0,0.04172851,1.18e-15,0.0,0.2,0.0,0.0,3.59987
1035,abe91f17b46e363ee082,1.0,0.0,0.0,1,1,0,1,0,164,54,1.0,1.0,1,0,1,0,1,621.0,0,0,1,0,0,0,普通,1,0,0,0,0,0.075630252,-0.230396066,0.0,0.114285714,0.076923077,0.0,3.31109
1036,6fd78e4eb9ba832f7de7,0.0,1.0,0.0,1,1,0,1,0,164,55,1.0,1.0,1,1,0,0,1,714.998,0,0,0,0,1,3,自主,0,1,0,0,0,0.156,0.035641254,0.0,0.171428571,0.102564103,0.103448276,3.30166
1037,3e96f1216bb23ddfaabe,0.0,0.0,1.0,1,0,0,1,0,160,45,0.0,1.0,1,0,1,0,1,616.0,0,0,0,1,0,3,博雅,0,1,0,0,0,0.001848429,-0.262154529,0.0,0.085714286,0.076923077,0.0,3.17065
1038,fb7e2b76af2a26e21cc9,1.0,0.0,0.0,1,1,0,1,0,165,50,1.0,1.0,1,1,0,0,1,665.0,1,0,0,0,0,5,自主,0,1,0,0,0,0.051111111,-0.222159076,0.0,0.0,0.0,0.0,3.52711
1039,9d12002fc4b999b7f1d0,0.0,1.0,0.0,1,1,0,1,0,155,45,1.0,1.0,1,0,1,0,0,731.9999,0,0,0,1,0,0,普通,1,0,0,0,0,0.004587156,-0.257352846,0.0,0.085714286,0.179487179,0.0,3.8065
1040,aaffba67723c2523c500,0.0,1.0,0.0,0,1,0,1,0,176,67,1.0,1.0,1,1,0,0,1,679.0,0,0,0,0,1,0,普通,1,0,0,0,0,0.062162162,-0.160332612,0.0,0.142857143,0.128205128,0.0,3.54142
1041,8027e7bc1f0457c33294,0.0,1.0,0.0,1,1,0,1,0,164,54,1.0,1.0,1,1,0,0,0,532.0,1,0,0,0,0,5,博雅,0,1,0,0,0,0.04172851,1.18e-15,0.0,0.142857143,0.282051282,0.0,3.4935
1042,0ae6ac2f4b9fe8bf5095,1.0,0.0,0.0,0,1,0,1,0,176,67,1.0,1.0,1,1,0,0,0,664.0,1,0,0,0,0,0,普通,1,0,0,0,0,0.014656144,-0.257258322,0.0,0.142857143,0.179487179,0.0,2.48337
1043,672020cb87306c62c5ef,0.0,1.0,0.0,0,1,0,1,0,170,65,0.0,1.0,1,1,0,0,0,673.0,1,0,0,0,0,3,筑梦,0,0,0,1,0,0.000714286,-0.262240131,0.0,0.0,0.0,0.0,3.62295
1044,6bd2bc1a01f54cd870e5,0.0,1.0,0.0,0,1,1,0,0,176,67,0.0,1.0,1,0,1,0,0,706.9998,0,0,1,0,0,4,自主,0,1,0,0,0,0.023529412,-0.195965484,0.0,0.0,0.0,0.0,3.71819
1045,0f35bb2cf72c62b2db66,1.0,0.0,0.0,1,0,0,1,0,164,54,0.0,1.0,1,0,1,0,1,631.0,0,0,0,1,0,0,国家专项,0,0,1,0,0,0.007312614,-0.26136745,0.0,0.0,0.051282051,0.0,3.07179
1046,c4e6bbcf4eb41a56d61a,0.0,1.0,0.0,1,1,0,1,0,164,52,0.0,1.0,1,0,1,0,1,291.0,0,0,0,1,0,1,筑梦,0,0,0,1,0,0.002061856,-0.257828116,0.0,0.0,0.0,0.0,3.49588
1047,71b686e77d122d1905e1,0.0,1.0,0.0,1,1,0,1,0,163,50,1.0,1.0,1,1,0,0,0,716.996,0,0,0,0,1,3,博雅,0,1,0,0,0,0.03,0.138229332,0.0,0.085714286,0.076923077,0.0,3.63852
1048,c51079e5c7ca34e93348,0.0,1.0,0.0,0,1,0,1,0,173,61,0.0,1.0,1,1,0,0,1,717.9995,1,0,0,0,0,0,三位一体,1,0,0,0,0,0.002350176,-0.262218637,0.0,0.028571429,0.179487179,0.0,3.5818
1049,0b50a013687b89c03917,0.0,1.0,0.0,0,1,0,1,0,180,65,1.0,1.0,1,1,0,0,0,290.0,0,0,0,0,1,3,自主,0,1,0,0,0,0.000869565,-0.261214878,0.0,0.028571429,0.153846154,0.068965517,3.70299
1050,a7d80b0d948a8b330674,0.0,0.0,1.0,0,1,0,1,0,176,67,1.0,1.0,1,1,0,0,0,677.0,0,0,0,0,1,5,自主,0,1,0,0,0,0.04172851,1.18e-15,0.0,0.0,0.051282051,0.137931034,3.58068
1051,ce8aa4eb5355c597b68d,0.0,1.0,0.0,1,1,0,1,0,167,53,1.0,1.0,1,1,0,0,1,301.0,1,0,0,0,0,4,博雅,0,1,0,0,0,0.003030303,-0.225373439,0.0,0.057142857,0.282051282,0.0,3.70673
1052,70aa363967535e3c3ca1,0.0,0.0,1.0,0,1,0,1,0,176,60,1.0,1.0,1,1,0,0,1,700.0,1,0,0,0,0,5,自主,0,1,0,0,0,0.002325581,-0.240758301,0.0,0.085714286,0.153846154,0.0,3.89959
1053,d349c42998a0ae998c7a,0.0,1.0,0.0,1,1,0,1,0,171,59,1.0,1.0,1,0,1,0,0,652.0,0,0,0,0,0,0,普通,1,0,0,0,0,0.081818182,-0.019992361,0.0,0.057142857,0.179487179,0.0,3.2512
1054,37d50f112e9ecad3180c,0.0,1.0,0.0,0,1,0,1,0,180,63,0.0,1.0,1,1,0,0,1,284.0,1,0,0,0,0,4,筑梦,0,0,0,1,0,0.004112406,-0.261902091,0.0,0.0,0.051282051,0.0,3.08801
1055,20536a1683369345d8c7,0.0,1.0,0.0,0,1,0,1,0,166,56,1.0,1.0,1,1,0,0,1,528.0,1,0,0,0,0,5,自主,0,1,0,0,0,0.04172851,1.18e-15,0.0,0.0,0.076923077,0.0,3.63431
1056,1ecd1371a4fbfc7bbd00,0.0,1.0,0.0,1,1,0,1,0,175,65,1.0,1.0,1,0,1,0,0,504.0,0,0,0,1,0,2,博雅,0,1,0,0,0,0.04172851,1.18e-15,0.0,0.2,0.153846154,0.0,3.64119
1057,7153f0b0c416b70ff7c7,1.0,0.0,0.0,1,1,0,1,0,164,54,0.0,1.0,1,0,1,0,0,658.0,0,0,0,1,0,0,普通,1,0,0,0,0,0.004854369,-0.262245872,0.0,0.0,0.051282051,0.0,3.3651
1058,38becb30dbe3fcafb2e2,0.0,1.0,0.0,1,0,0,1,0,158,51,1.0,1.0,1,0,1,0,0,689.0,0,1,0,0,0,0,普通,1,0,0,0,0,0.04845815,1.62111266,0.0,0.114285714,0.076923077,0.0,3.1544
1059,1e0eefdfdb55cfb7706e,1.0,0.0,0.0,0,1,0,1,0,180,80,1.0,1.0,1,0,1,0,0,630.0,0,0,1,0,0,3,博雅,0,1,0,0,0,0.019011407,-0.259284894,0.0,0.057142857,0.102564103,0.0,2.89217
1060,2687cfed4252edbc54bb,0.0,1.0,0.0,0,1,0,1,0,180,66,1.0,1.0,1,1,0,0,1,675.0,0,0,0,0,1,1,博雅,0,1,0,0,0,0.034843206,-0.262245872,0.0,0.114285714,0.230769231,0.034482759,3.55921
1061,a5f68fdcd4304361b683,1.0,0.0,0.0,0,1,0,1,0,178,60,0.0,1.0,1,1,0,0,1,652.0,0,0,0,0,1,0,国家专项,0,0,1,0,0,0.006134969,1.392557709,0.0,0.0,0.076923077,0.0,2.76081
1062,764d74af0d3d2d8b4d2b,1.0,0.0,0.0,0,1,0,1,0,181,55,1.0,1.0,1,1,0,0,1,667.0,0,0,0,0,1,3,博雅,0,1,0,0,0,0.002209131,-0.251604572,0.0,0.085714286,0.256410256,0.0,3.66103
1063,23f752496ca61e872251,0.0,1.0,0.0,0,1,0,1,0,183,68,1.0,1.0,1,0,1,0,0,704.0,0,1,0,0,0,0,普通,1,0,0,0,0,0.001579779,-0.2588239,0.0,0.085714286,0.076923077,0.0,3.21022
1064,32dfaeccc1f15bb08a43,0.0,0.0,1.0,1,1,0,1,0,170,53,0.0,1.0,1,0,1,0,1,637.0,0,0,0,1,0,0,普通,1,0,0,0,0,0.001956947,-0.262173625,0.0,0.028571429,0.102564103,0.0,3.73079
1065,f73639f0473b61dba097,0.0,1.0,0.0,0,1,0,1,0,176,67,0.0,1.0,1,1,0,0,1,655.9993,1,0,0,0,0,5,自主,0,1,0,0,0,0.298360656,0.705237262,0.0,0.0,0.025641026,0.137931034,2.24753
1066,bd60cd8e37026a5b855f,1.0,0.0,0.0,1,1,0,1,0,167,49,1.0,1.0,1,1,0,0,1,651.0,1,0,0,0,0,3,博雅,0,1,0,0,0,0.027777778,-0.256246677,0.0,0.028571429,0.102564103,0.034482759,3.71519
1067,87531673b0cbee47282b,1.0,0.0,0.0,1,1,0,1,0,164,54,1.0,1.0,1,0,1,0,1,638.0,0,1,0,0,0,4,博雅,0,1,0,0,0,0.009018036,-0.260764132,0.0,0.028571429,0.230769231,0.0,3.44288
1068,7c39109b361d02912f97,1.0,0.0,0.0,0,1,0,1,0,177,62,1.0,1.0,1,0,1,0,1,632.0,0,0,0,1,0,0,普通,1,0,0,0,0,0.013953488,-0.199411019,0.0,0.142857143,0.153846154,0.0,3.6126
1069,e053cc78133c2f8f525c,0.0,1.0,0.0,1,1,0,1,0,174,57,1.0,1.0,1,1,0,0,0,704.0,0,0,0,0,0,0,普通,1,0,0,0,0,0.165714286,0.716240265,0.0,0.028571429,0.051282051,0.0,3.2963
1070,8f611b77661748e0aaa2,0.0,1.0,0.0,1,1,0,1,0,154,48,1.0,1.0,1,0,1,0,1,627.0,0,0,1,0,0,0,普通,1,0,0,0,0,0.022058824,-0.256471051,0.0,0.028571429,0.230769231,0.0,3.58064
1071,b111635042f99ee01918,1.0,0.0,0.0,1,1,0,1,0,163,53,1.0,1.0,1,1,0,0,0,652.0,0,1,0,0,0,1,博雅,0,1,0,0,0,0.002659574,-0.262242735,0.0,0.085714286,0.487179487,0.068965517,3.34449
1072,885bc91c82f7b2b30846,0.0,1.0,0.0,1,1,0,1,0,163,48,1.0,1.0,1,1,0,0,1,282.0,0,0,0,0,1,4,博雅,0,1,0,0,0,0.002631579,-0.261794509,0.0,0.057142857,0.153846154,0.0,3.2805
1073,8f4260488f4528a1ae41,0.0,1.0,0.0,1,1,0,1,0,172,56,1.0,1.0,1,0,1,0,1,673.0,0,0,0,1,0,1,博雅,0,1,0,0,0,0.069230769,-0.262245872,0.0,0.2,0.051282051,0.0,3.44045
1074,f8341347c1b9dec5572e,1.0,0.0,0.0,1,1,0,1,0,168,52,1.0,1.0,1,0,1,0,0,655.0,0,1,0,0,0,0,普通,1,0,0,0,0,0.008658009,-0.260565154,0.0,0.057142857,0.333333333,0.0,3.36528
1075,10960b44af932888d6b0,0.0,1.0,0.0,1,1,0,1,0,170,56,1.0,1.0,1,1,0,0,1,671.0,0,0,0,0,1,1,博雅,0,1,0,0,0,0.072847682,0.403581928,0.0,0.114285714,0.102564103,0.0,3.45914
1076,4e6f77c42d7d352fc180,0.0,1.0,0.0,1,1,0,1,0,170,53,1.0,1.0,1,0,1,0,0,684.0,0,1,0,0,0,0,普通,1,0,0,0,0,0.157894737,1.589555441,0.0,0.085714286,0.076923077,0.0,3.12645
1077,8de53b6af6c0cbfda157,0.0,0.0,1.0,1,1,0,1,0,172,53,0.0,1.0,1,1,0,0,0,702.0,1,0,0,0,0,3,博雅,0,1,0,0,0,0.00131406,-0.262193864,0.0,0.0,0.128205128,0.0,3.65139
1078,514a27893fd327ab9a67,0.0,1.0,0.0,0,0,0,1,0,185,70,1.0,1.0,1,0,1,0,0,658.0,0,0,1,0,0,2,自主,0,1,0,0,0,0.428571429,1.704962587,0.0,0.142857143,0.0,0.0,3.40626
1079,8bcb620e5af8522f633c,0.0,1.0,0.0,0,1,0,1,0,167,52,0.0,1.0,1,1,0,0,1,667.0,1,0,0,0,0,4,筑梦,0,0,0,1,0,0.002619515,-0.262101749,0.0,0.057142857,0.102564103,0.0,3.38327
1080,d66cdb2f6e3d861fcddd,0.0,1.0,0.0,0,1,0,1,0,181,77,1.0,1.0,1,1,0,0,1,686.0,0,1,0,0,0,4,博雅,0,1,0,0,0,0.201986755,0.444901846,0.0,0.085714286,0.205128205,0.0,3.78839
1081,5ee1461db045e480ff58,0.0,1.0,0.0,1,1,0,1,0,162,53,1.0,1.0,1,1,0,0,0,312.0,0,1,0,0,0,0,普通,1,0,0,0,0,0.002777778,-0.262002439,0.0,0.171428571,0.205128205,0.068965517,3.79612
1082,51b1a2fee2859346c744,0.0,1.0,0.0,0,1,0,1,0,176,67,0.0,1.0,1,0,1,0,0,723.9998,0,0,0,1,0,0,普通,1,0,0,0,0,0.011070111,-0.260515601,0.0,0.0,0.102564103,0.0,3.76274
1083,1da6e1c61f17df73855f,0.0,0.0,1.0,0,1,0,1,0,183,90,1.0,1.0,1,1,0,0,0,706.0,1,0,0,0,0,0,普通,1,0,0,0,0,0.001675042,-0.262199568,0.0,0.0,0.179487179,0.0,2.83604
1084,e82f467a2667d373dd88,0.0,1.0,0.0,0,1,0,1,0,183,65,0.0,1.0,1,0,1,0,1,296.0,0,0,1,0,0,5,自主,0,1,0,0,0,0.007142857,-0.262047658,0.0,0.0,0.179487179,0.034482759,3.46607
1085,9c3cd654f5fbc8e77fbf,0.0,1.0,0.0,0,1,0,1,0,177,77,1.0,1.0,1,1,0,0,0,686.0,1,0,0,0,0,5,自主,0,1,0,0,0,0.017283951,-0.25821982,0.0,0.114285714,0.128205128,0.206896552,3.51357
1086,aab973e93e01f2893783,0.0,0.0,1.0,1,1,0,1,0,162,55,1.0,1.0,1,0,1,0,1,636.0,0,0,0,1,0,4,自主,0,1,0,0,0,0.002173913,-0.261763243,0.0,0.085714286,0.282051282,0.0,3.66856
1087,2b00075e90fd56e0354d,1.0,0.0,0.0,0,1,0,1,0,172,62,1.0,1.0,1,1,0,0,1,652.0,0,0,0,0,1,3,自主,0,1,0,0,0,0.007458048,-0.261504591,0.0,0.0,0.128205128,0.0,3.72367
1088,f68ada595cdffd0e03dd,1.0,0.0,0.0,0,1,0,1,0,178,65,1.0,0.0,1,1,0,0,1,672.0,1,0,0,0,0,0,普通,1,0,0,0,0,0.24288425,1.7865975,0.0,0.142857143,0.205128205,0.034482759,3.19081
1089,0db62b3456aed1ce3390,0.0,0.0,1.0,1,0,0,1,0,162,55,1.0,1.0,1,0,1,0,0,642.0,0,0,0,1,0,0,普通,1,0,0,0,0,0.0056926,-0.26182413,0.0,0.114285714,0.692307692,0.0,3.543
1090,da928d466ec629f51b00,0.0,1.0,0.0,0,1,1,0,0,174,63,1.0,1.0,1,1,0,0,0,683.0,0,1,0,0,0,1,博雅,0,1,0,0,0,0.027868852,1.18e-15,0.0,0.285714286,0.307692308,0.0,3.6028
1091,3ba8179b1aeadd53ba4b,0.0,1.0,0.0,0,1,0,1,0,165,57,0.0,1.0,1,1,0,0,1,678.0,0,0,0,0,1,0,普通,1,0,0,0,0,0.004,-0.261880466,0.0,0.028571429,0.102564103,0.0,2.9259
1092,d0815b10fea8b174e261,0.0,0.0,1.0,0,1,0,1,0,181,60,1.0,1.0,1,1,0,0,1,662.0,1,0,0,0,0,5,自主,0,1,0,0,0,0.076,-0.252280975,0.0,0.028571429,0.051282051,0.137931034,3.2228
1093,c3d2af31d885fb4f775e,0.0,0.0,1.0,0,1,0,1,0,179,70,1.0,1.0,1,1,0,0,1,622.0,0,0,0,0,1,5,自主,0,1,0,0,0,0.031023785,-0.254322541,0.0,0.114285714,0.076923077,0.137931034,3.13033
1094,7ee002f8feb520cf4fbc,0.0,1.0,0.0,1,1,0,1,0,166,58,1.0,1.0,1,0,1,0,1,533.0,0,0,0,1,0,3,博雅,0,1,0,0,0,0.04172851,1.18e-15,0.0,0.2,0.487179487,0.0,3.55883
1095,9b1e7f5c3a82c0e1c0d2,1.0,0.0,0.0,0,1,0,1,0,178,65,1.0,1.0,1,1,0,0,1,696.0,1,0,0,0,0,1,博雅,0,1,0,0,0,0.002162162,1.460718053,0.0,0.028571429,0.153846154,0.0,1.82642
1096,725981b267ea2bb81c38,0.0,0.0,1.0,0,0,0,1,0,180,68,1.0,1.0,1,1,0,0,0,690.0,1,0,0,0,0,0,普通,1,0,0,0,0,0.016831683,-0.235627702,0.0,0.028571429,0.076923077,0.0,1.62525
1097,7b0283027d65b6105bfd,0.0,1.0,0.0,0,1,1,0,0,174,56,1.0,1.0,1,1,0,0,0,695.9915,1,0,0,0,0,5,自主,0,1,0,0,0,0.07962963,1.906567531,0.0,0.028571429,0.128205128,0.0,3.66209
1098,739afe9ac1cdd825a53c,0.0,0.0,1.0,0,1,0,1,0,174,71,1.0,1.0,1,1,0,0,0,646.0,1,0,0,0,0,5,自主,0,1,0,0,0,0.04172851,0.440259592,0.0,0.057142857,0.076923077,0.172413793,3.83467
1099,a31adc1f1aba508af3fa,0.0,1.0,0.0,0,1,0,1,0,180,80,1.0,1.0,1,1,0,0,1,687.0,1,0,0,0,0,5,自主,0,1,0,0,0,0.005067568,-0.261466931,0.0,0.0,0.128205128,0.310344828,2.43877
1100,cfbdc6655e1fcfa416fa,0.0,0.0,1.0,0,1,0,1,0,177,79,1.0,1.0,1,1,0,0,1,683.0,0,0,0,0,1,4,自主,0,1,0,0,0,0.003976143,-0.254067658,0.0,0.057142857,0.205128205,0.0,3.08616
1101,b6ca21d73319d25814c8,0.0,0.0,1.0,1,1,0,1,0,164,54,1.0,1.0,1,0,1,0,0,657.0,0,0,1,0,0,2,自主,0,1,0,0,0,0.0025,-0.26220834,0.0,0.057142857,0.051282051,0.0,3.35371
1102,abd98a5c984bdfc198ac,0.0,1.0,0.0,0,0,1,0,0,190,82,1.0,1.0,1,1,0,0,1,682.0,0,1,0,0,0,0,普通,1,0,0,0,0,0.015686275,0.227677648,0.0,0.028571429,0.102564103,0.0,2.51484
1103,c59ad81f87dd9806ebf7,0.0,1.0,0.0,0,1,0,1,0,178,75,1.0,1.0,1,1,0,0,1,292.0,1,0,0,0,0,5,自主,0,1,0,0,0,0.047945205,-0.244212503,0.0,0.0,0.153846154,0.379310345,2.87228
1104,3683d6a96fc914ef2790,1.0,0.0,0.0,0,1,0,1,0,172,70,1.0,1.0,1,1,0,0,0,695.0,0,0,0,0,1,1,博雅,0,1,0,0,0,0.007923561,-0.259741591,0.0,0.028571429,0.128205128,0.0,3.59702
1105,fa1ea418dfa148f73a21,0.0,1.0,0.0,0,1,0,1,0,170,60,1.0,1.0,1,1,0,0,0,746.9998,0,0,0,0,0,5,自主,0,1,0,0,0,0.057407407,0.046647228,0.0,0.085714286,0.282051282,0.034482759,3.37874
1106,da8589d85d679d840f71,0.0,1.0,0.0,0,1,0,1,0,172,63,1.0,1.0,1,1,0,0,0,281.0,1,0,0,0,0,5,自主,0,1,0,0,0,0.068535826,-0.212178578,0.0,0.114285714,0.076923077,0.206896552,3.08588
1107,98fbea3ac89d051a8ecc,0.0,1.0,0.0,0,1,0,1,0,183,80,1.0,1.0,1,1,0,0,1,292.0,1,0,0,0,0,1,博雅,0,1,0,0,0,0.02345679,-0.164070361,0.0,0.142857143,0.205128205,0.034482759,3.49916
1108,458a650fba9347372a7d,0.0,1.0,0.0,0,1,1,0,0,184,98,1.0,1.0,1,1,0,0,1,631.0,1,0,0,0,0,4,自主,0,1,0,0,0,0.04172851,1.18e-15,0.0,0.085714286,0.153846154,0.034482759,2.06117
1109,149d7f9d3bd2867fade1,0.0,1.0,0.0,0,1,0,1,0,173,62,1.0,1.0,1,1,0,0,0,642.0,1,0,0,0,0,2,博雅,0,1,0,0,0,0.001276732,-0.262038961,0.0,0.057142857,0.41025641,0.0,3.79079
1110,504156efaf2489a81f4b,0.0,1.0,0.0,0,1,0,1,0,176,75,1.0,1.0,1,1,0,0,1,670.0,1,0,0,0,0,3,博雅,0,1,0,0,0,0.002531646,-0.262084008,0.0,0.028571429,0.205128205,0.034482759,3.72815
1111,2a02c507949a31037762,0.0,1.0,0.0,1,1,0,1,0,164,54,0.0,1.0,0,0,1,0,0,296.0,0,0,0,1,0,0,普通,1,0,0,0,0,0.004132231,-0.25283622,0.0,0.0,0.0,0.0,3.46191
1112,d936f575c26724261ca7,0.0,1.0,0.0,0,1,0,1,0,171,58,1.0,1.0,1,1,0,0,1,696.9992,0,0,0,0,1,5,自主,0,1,0,0,0,0.063076923,-0.181999845,0.0,0.114285714,0.179487179,0.24137931,3.778
1113,84ffa930f0fe9b0e2a6f,1.0,0.0,0.0,0,0,0,1,0,170,60,0.0,1.0,1,1,0,0,1,660.0,0,0,0,0,1,1,筑梦,0,0,0,1,0,0.00065703,-0.262117588,0.0,0.0,0.0,0.0,1.98821
1114,b896b87f25c814550437,1.0,0.0,0.0,0,1,0,1,0,182,67,1.0,1.0,1,1,0,0,1,678.0,0,0,0,0,1,5,自主,0,1,0,0,0,0.273548387,0.788402342,0.0,0.0,0.051282051,0.137931034,2.98465
1115,3f4011bfc59d47ad209c,0.0,0.0,1.0,1,1,0,1,0,164,54,1.0,1.0,1,0,1,0,0,649.0,0,1,0,0,0,0,普通,1,0,0,0,0,0.012594458,-0.260733066,0.0,0.085714286,0.282051282,0.0,3.32901
1116,980778096756afa3e867,1.0,0.0,0.0,0,0,0,1,0,179,55,1.0,1.0,1,1,0,0,1,669.0,1,0,0,0,0,4,自主,0,1,0,0,0,0.00997151,-0.260698136,0.0,0.085714286,0.102564103,0.103448276,3.82196
1117,3d436fd0682edde983fe,0.0,0.0,1.0,1,0,0,1,0,151,44,0.0,1.0,1,1,0,0,1,651.0,1,0,0,0,0,2,筑梦,0,0,0,1,0,0.001988072,-0.262217976,0.0,0.0,0.102564103,0.0,3.12294
1118,bc97b7b225a541ea0fe4,1.0,0.0,0.0,1,1,0,1,0,170,50,1.0,1.0,1,0,1,0,0,660.0,0,0,0,0,0,5,博雅,0,1,0,0,0,0.023148148,-0.255338706,0.0,0.171428571,0.179487179,0.0,3.77227
1119,fc6c4e00085a4cd55265,1.0,0.0,0.0,0,1,0,1,0,180,65,0.0,1.0,1,1,0,0,1,694.0,0,0,0,0,1,5,自主,0,1,0,0,0,0.079139785,-0.065743048,0.0,0.0,0.076923077,0.172413793,1.99436
