,学生ID,全国卷,自主命题,半自主命题,性别,民族,政治面貌.群众,政治面貌.团员,政治面貌.预备党员,身高,体重,城镇考生,应届考生,外语语种,学科类型.理工,学科类型.文史,学科类型.文理综合,年份,成绩（分数/总分）,学部.理学部,学部.经济与管理学部,学部.人文学部,学部.社会科学学部,学部.信息与工程科学部,优惠加分,大类.普通,大类.自招,大类.定向招生,大类.筑梦,大类.特长生,高三排名,成绩方差,专利数,社会活动,获奖数,竞赛成绩,生源省市
614,c62c97f062a72a6b7a4c,0,1,0,0,1,0,1,0,180,77,1,1,1,1,0,0,0,0.577083333,0,0,0,0,1,4,0,1,0,0,0,0.021929825,-0.25639614,0,0.171428571,0.307692308,0.068965517,江苏省
615,590b5279ea68df524842,0,1,0,1,1,0,1,0,163,48,1,1,1,0,1,0,0,0.885333333,0,0,0,1,0,4,0,1,0,0,0,0.004106776,-0.262220683,0,0.085714286,0,0,北京市
616,710f5d5b2438ee092a15,0,0,1,1,1,0,1,0,165,55,1,1,1,1,0,0,1,0.934666667,0,1,0,0,0,2,0,1,0,0,0,0.001956947,-0.262228181,0,0.057142857,0.256410256,0.034482759,陕西省
617,10dfd78280e29cbe100e,0,0,1,0,1,0,1,0,174,58,1,1,1,1,0,0,0,0.912,0,0,0,0,0,2,0,1,0,0,0,0.003816794,-0.258201767,0,0.028571429,0.076923077,0,湖北省
618,1ee21fdf1ad49f59c472,1,0,0,0,1,0,1,0,170,53,1,1,1,1,0,0,1,0.934666667,1,0,0,0,0,0,1,0,0,0,0,0.037692308,-0.235930318,0,0,0.153846154,0,云南省
619,d48a8c32ec4cf67b9de2,1,0,0,0,1,0,1,0,183,85,1,1,1,1,0,0,1,0.898666667,0,0,0,0,1,2,0,1,0,0,0,0.001464129,-0.261711136,0,0.028571429,0.179487179,0.103448276,河南省
620,21405945d1397eec3316,0,0,1,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.776,1,0,0,0,0,5,0,1,0,0,0,0.000904159,-0.262181453,0,0,0.153846154,0,湖南省
621,244bd1308aa654f0e328,0,1,0,0,1,0,1,0,183,72,1,1,1,1,0,0,1,0.890666667,1,0,0,0,0,1,0,1,0,0,0,0.003333333,-0.246286857,0,0.257142857,0.384615385,0,北京市
622,45c627ad513919f793f8,1,0,0,1,1,0,1,0,170,60,1,1,1,0,1,0,0,0.86,0,0,0,1,0,0,1,0,0,0,0,0.026486486,-0.253698242,0,0.028571429,0.076923077,0,辽宁省
623,27882b30d77f45e8a817,0,1,0,0,1,0,1,0,177,60,1,1,1,1,0,0,0,0.942666667,1,0,0,0,0,5,0,1,0,0,0,0.000909091,-0.26205289,0,0,0.153846154,0,北京市
624,1ed877127ce8e744fcb0,0,0,1,0,1,0,1,0,173,55,1,1,1,1,0,0,0,0.893333333,0,0,0,0,1,1,0,1,0,0,0,0.04172851,1.18E-15,0,0.057142857,0.153846154,0.24137931,湖北省
625,80720542c363fc77c202,0,0,1,0,1,0,1,0,181,72,1,1,1,0,1,0,1,0.869333333,0,0,1,0,0,0,0,0,1,0,0,0.235421166,0.670453051,0,0.057142857,0.384615385,0,陕西省
626,e1cfff8b447022807a0c,0,1,0,0,1,0,1,0,176,67,1,1,1,0,0,1,0,0.768181818,1,0,0,0,0,5,0,1,0,0,0,0.001764706,-0.262161833,0,0.057142857,0.102564103,0,上海市
627,8e8d31be33323d927672,1,0,0,0,1,0,1,0,175,54,1,1,1,1,0,0,1,0.884,1,0,0,0,0,3,0,1,0,0,0,0.182175623,0.657469427,0,0.085714286,0.128205128,0.137931034,黑龙江省
628,7668dffd1f4d5db4bb1c,0,1,0,0,1,0,1,0,172,67,1,1,1,1,0,0,0,0.585416667,0,0,0,0,1,5,0,1,0,0,0,0.016363636,-0.236017487,0,0.057142857,0.153846154,0,江苏省
629,c7157c94c2b908233234,0,1,0,0,1,0,1,0,180,70,1,1,1,1,0,0,1,0.886666667,1,0,0,0,0,1,0,1,0,0,0,0.12195122,-0.262245872,0,0.114285714,0.102564103,0,福建省
630,7a4b34bf49d265d2b978,1,0,0,0,1,0,1,0,174,61,0,1,1,1,0,0,1,0.810666667,0,0,0,1,0,0,0,0,1,0,0,0.290410959,-0.262245872,0,0,0.076923077,0,青海省
631,deed05ae239e7a806d8b,0,1,0,0,1,0,1,0,174,61,1,1,1,1,0,0,1,0.886666667,1,0,0,0,0,5,0,1,0,0,0,0.816326531,8.323468538,0,0.114285714,0.333333333,0,北京市
632,78cfa3e0de92b94b11b5,0,1,0,0,1,1,0,0,176,67,1,1,1,0,1,0,1,0.801515152,0,0,1,0,0,4,0,1,0,0,0,0.045343137,-0.218780156,0,0.114285714,0.102564103,0,上海市
633,38ade92c5621e9d17492,0,1,0,0,1,0,1,0,172,50,1,1,1,1,0,0,1,0.865333333,1,0,0,0,0,2,0,1,0,0,0,0.007478632,-0.262055218,0,0,0.076923077,0,福建省
634,876d3513652610aaa36e,1,0,0,0,0,0,1,0,175,60,0,1,1,1,0,0,1,0.886666667,1,0,0,0,0,1,0,0,0,1,0,0.000452489,-0.262226537,0,0.057142857,0.076923077,0,内蒙古自治区
635,23fa3f79b7fd8eb4dfe0,0,1,0,1,1,0,1,0,170,55,1,1,1,0,1,0,0,0.917333333,0,0,0,0,0,0,1,0,0,0,0,0.000692042,-0.262245872,0,0.057142857,0.282051282,0,北京市
636,9e52f4d40b9b2eb4bad6,0,1,0,0,1,0,1,0,170,58,0,1,1,1,0,0,1,0.877333333,0,0,0,0,1,1,0,1,0,0,0,0.013793103,-0.260055462,0,0,0.128205128,0,福建省
637,38b4e131d64324bb41bb,1,0,0,1,1,0,1,0,164,54,0,1,1,1,0,0,0,0.936,0,1,0,0,0,0,1,0,0,0,0,0.018012783,-0.253461238,0,0,0.205128205,0.068965517,黑龙江省
638,87a25944566ede391465,1,0,0,0,1,0,1,0,174,60,1,1,1,0,1,0,1,0.830666667,0,0,1,0,0,1,0,1,0,0,0,0.29,1.108907513,0,0.171428571,0.076923077,0,新疆维吾尔自治区
639,a7a68db96ff0f48f55c1,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.893333333,0,0,0,0,1,1,0,1,0,0,0,0.203508772,2.359830845,0,0.028571429,0.256410256,0,北京市
640,523c5dc11f8b277634e7,0,1,0,1,1,0,1,0,166,55,1,1,1,1,0,0,0,0.922666667,0,0,1,0,0,0,1,0,0,0,0,0.001818182,-0.261977893,0,0.057142857,0.076923077,0,北京市
641,dd75dcb42cca85fcf3e6,1,0,0,1,1,0,1,0,165,50,1,1,1,0,1,0,1,0.870666667,0,0,0,0,0,0,1,0,0,0,0,0.150684932,-0.262245872,0,0.057142857,0.128205128,0,新疆维吾尔自治区
642,93e61c5227df66ac71b5,0,1,0,1,1,0,1,0,163,51,1,1,1,1,0,0,1,0.577083333,0,0,1,0,0,4,0,1,0,0,0,0.04172851,1.18E-15,0,0.057142857,0.512820513,0,江苏省
643,47257b6ef34aee4154cb,0,1,0,1,1,0,1,0,160,58,1,1,1,0,1,0,1,0.894666667,0,0,0,1,0,1,0,1,0,0,0,0.096732026,-0.230614361,0,0.057142857,0.051282051,0,北京市
644,8c8fd507679a4b4599e1,0,0,1,0,1,0,1,0,179,80,1,1,1,1,0,0,0,0.926666667,0,0,0,0,0,3,0,1,0,0,0,0.018299247,-0.257145262,0,0.142857143,0.256410256,0,陕西省
645,5e5902c38975ab65a69c,0,1,0,1,1,0,1,0,162,47,1,1,1,0,1,0,1,0.783333333,0,0,1,0,0,4,0,1,0,0,0,0.002157497,0.074718175,0,0.2,0.153846154,0,上海市
646,fddcd0f299529a74b717,1,0,0,0,1,0,1,0,181,95,1,1,1,1,0,0,1,0.892,1,0,0,0,0,4,0,1,0,0,0,0.057364341,-0.212301902,0,0,0.205128205,0,黑龙江省
647,42f5a2cb74fa7a682437,1,0,0,0,1,0,1,0,178,80,1,1,1,1,0,0,0,0.888,1,0,0,0,0,5,0,1,0,0,0,0.008333333,-0.262163325,0,0,0.025641026,0,山西省
648,9cdf0ec90473308249f0,0,1,0,0,1,0,1,0,183,65,1,1,1,1,0,0,0,0.916,1,0,0,0,0,0,1,0,0,0,0,0.012222222,-0.259654434,0,0.2,0.256410256,0.068965517,天津市
649,97ff42301157efa032fa,1,0,0,1,1,0,1,0,179,80,1,1,1,1,0,0,1,0.888,1,0,0,0,0,2,0,1,0,0,0,0.001663894,-0.262231895,0,0,0.128205128,0.034482759,广西壮族自治区
650,9353ed2036779f15cc75,1,0,0,1,0,1,0,0,166,55,1,1,1,0,1,0,0,0.868,0,0,1,0,0,0,0,0,1,0,0,0.003703704,-0.257785609,0,0.028571429,0.128205128,0,贵州省
651,4e9da65eb160dcaae53b,0,1,0,0,1,0,1,0,178,76,1,1,1,1,0,0,1,0.913333333,1,0,0,0,0,0,1,0,0,0,0,0.007894737,-0.253197427,0,0.142857143,0.435897436,0.172413793,北京市
652,81678131b81300b6e9f8,0,1,0,0,1,0,1,0,170,67,1,1,1,1,0,0,1,0.833333333,1,0,0,0,0,5,0,1,0,0,0,0.001111111,-0.169589259,0,0,0.230769231,0.137931034,北京市
653,57b35932b4bf10c70820,0,1,0,1,1,0,1,0,159,51,1,1,1,0,1,0,1,0.908,0,1,0,0,0,0,1,0,0,0,0,0.035443038,-0.251473212,0,0.285714286,0.076923077,0,北京市
654,4835c30e388fae5a3490,0,1,0,1,1,0,1,0,158,53,1,1,1,1,0,0,1,0.890666667,0,0,0,1,0,1,0,1,0,0,0,0.010701546,-0.253819115,0,0.057142857,0.205128205,0,福建省
655,04e16367347bcbcad4e4,1,0,0,0,1,0,1,0,173,65,1,1,1,1,0,0,0,0.873333333,1,0,0,0,0,5,0,1,0,0,0,0.002666667,-0.254217703,0,0,0.051282051,0.034482759,河北省
656,08e1078ec8e88e3ccea1,0,1,0,0,1,0,1,0,172,63,1,1,1,1,0,0,1,0.925333333,1,0,0,0,0,4,0,1,0,0,0,0.076,1.18E-15,0,0.057142857,0.205128205,0,重庆市
657,c556dcb16a6b9b00f7c5,0,1,0,0,1,0,1,0,181,70,1,1,1,1,0,0,0,0.55,1,0,0,0,0,5,0,1,0,0,0,0.002666667,-0.261710608,0,0,0.025641026,0.137931034,江苏省
658,3fa2dd55d05d1690a49b,0,1,0,1,1,0,1,0,164,54,1,1,1,0,1,0,1,0.787878788,0,0,1,0,0,1,0,1,0,0,0,0.00997151,-0.053542832,0,0.2,0.051282051,0,上海市
659,ab6c1d56e37b7ac2abff,1,0,0,1,0,0,1,0,168,60,1,1,1,0,1,0,1,0.909333333,0,1,0,0,0,0,1,0,0,0,0,0.037373737,-0.238861629,0,0.028571429,0.076923077,0,云南省
660,d813e1e48294c18a39c9,1,0,0,1,1,0,1,0,165,56,0,1,1,0,1,0,0,0.761333333,0,0,0,1,0,0,0,0,1,0,0,0.005208333,-0.234837855,0,0.028571429,0.076923077,0,山西省
661,b3ebf2ad565861ea51cc,1,0,0,1,1,0,1,0,168,70,1,1,1,0,1,0,1,0.850666667,0,0,1,0,0,0,1,0,0,0,0,0.000730994,-0.262203527,0,0.028571429,0.076923077,0,吉林省
662,08ce8229afd0d02f8700,0,1,0,0,1,0,1,0,183,74,1,1,1,1,0,0,1,0.930666667,0,0,0,0,1,1,0,1,0,0,0,0.400826446,0.350415052,0,0,0.076923077,0.172413793,重庆市
663,c94dab83d71c58e70d17,0,1,0,1,1,1,0,0,169,48,1,1,1,1,0,0,0,0.924,0,0,1,0,0,0,1,0,0,0,0,0.024691358,-0.119883148,0,0.057142857,0.076923077,0,北京市
664,3206a13a491da10b4d55,0,0,1,0,1,0,1,0,173,60,1,1,1,0,1,0,1,0.848,0,0,0,1,0,0,1,0,0,0,0,0.008333333,-0.261778108,0,0.085714286,0.384615385,0,山东省
665,a4089c0599f1379fad15,0,1,0,1,1,1,0,0,170,55,0,1,1,0,1,0,0,0.898666667,0,1,0,0,0,0,1,0,0,0,0,0.005725191,-0.261752016,0,0,0.025641026,0,天津市
666,bea8fbcaba48184c38a6,0,1,0,1,1,0,1,0,159,45,1,1,1,1,0,0,0,0.922666667,0,0,1,0,0,0,1,0,0,0,0,0.04172851,1.18E-15,0,0.142857143,0.205128205,0,北京市
667,c7567b2627259c14ff09,0,1,0,0,1,0,1,0,178,62,1,1,1,0,1,0,0,0.63125,0,0,1,0,0,0,1,0,0,0,0,8.33E-05,-0.261289261,0,0.142857143,0.41025641,0,江苏省
668,3c6e22881151508d0450,0,1,0,1,1,0,1,0,158,47,1,1,1,1,0,0,0,0.909333333,0,0,1,0,0,4,0,1,0,0,0,0.00209351,-0.21111868,0,0.057142857,0.153846154,0,北京市
669,7cb73ed9c5aa743828cf,1,0,0,0,1,0,1,0,180,75,1,1,1,1,0,0,0,0.877333333,1,0,0,0,0,1,0,1,0,0,0,0.003267974,-0.259021281,0,0.057142857,0.102564103,0,河南省
670,48d428cb550bd064dbd0,0,1,0,0,1,0,1,0,181,85,1,1,1,0,1,0,1,0.834666667,0,0,0,1,0,1,0,1,0,0,0,0.006,-0.258603364,0,0.057142857,0.230769231,0,福建省
671,50c5e46f3dfc6841581f,0,1,0,0,1,0,1,0,185,72,1,1,1,1,0,0,0,0.922666667,0,0,0,0,1,1,0,1,0,0,0,0.076,1.18E-15,0,0.142857143,0.230769231,0,北京市
672,9a7ecef292a3dcf60e36,0,1,0,1,1,0,1,0,165,60,1,1,1,0,1,0,1,0.622916667,0,1,0,0,0,3,0,1,0,0,0,0.0075,-0.261691739,0,0.142857143,0.282051282,0,江苏省
673,ad9e27199ca0603d7a1d,0,0,1,0,1,0,1,0,178,65,1,1,1,1,0,0,1,0.913333333,1,0,0,0,0,0,0,0,1,0,0,0.005063291,1.279262559,0,0,0.076923077,0.068965517,湖北省
674,14f784716ee531fb5198,0,0,1,0,1,0,1,0,173,64,1,1,1,1,0,0,0,0.768,1,0,0,0,0,5,0,1,0,0,0,0.1,1.784257553,0,0.028571429,0.025641026,0,湖南省
675,2b27d9e5617c25bf472a,0,1,0,0,1,0,1,0,180,67,1,1,1,1,0,0,1,0.926666667,0,0,0,0,0,1,0,1,0,0,0,0.034615385,0.006350928,0,0.228571429,0.153846154,0.24137931,四川省
676,9212c0e9c0b0e42fbec5,0,1,0,1,1,0,1,0,173,54,1,1,1,0,1,0,1,0.798484848,0,0,0,1,0,2,0,1,0,0,0,0.002628121,-0.262184296,0,0.028571429,0.051282051,0,上海市
677,3f95fb40f978ce807f3c,0,0,1,1,1,0,0,1,160,49,1,1,1,0,1,0,0,0.934736842,0,0,0,1,0,0,1,0,0,0,0,0.000645161,-0.261166559,0,0.028571429,0.076923077,0,海南省
678,5143c17d90606c5d88c3,0,0,1,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.858666667,1,0,0,0,0,5,0,1,0,0,0,0.04172851,1.18E-15,0,0,0.153846154,0.517241379,湖北省
679,bfa3911dad420deb5d58,1,0,0,0,1,1,0,0,185,81,1,1,1,1,0,0,1,0.930666667,1,0,0,0,0,1,0,1,0,0,0,0.002649007,-0.262166898,0,0.142857143,0.282051282,0.068965517,云南省
680,74ca5555a3d8c848e713,0,1,0,1,1,0,1,0,160,60,1,1,1,0,1,0,0,0.909333333,0,1,0,0,0,5,0,1,0,0,0,0.007698888,-0.262233281,0,0.142857143,0.153846154,0,北京市
681,7dfe4c4880adecc8c519,0,1,0,0,1,0,1,0,180,57,1,1,1,1,0,0,1,0.84073358,0,0,0,0,1,5,0,1,0,0,0,0.007151371,-0.226888746,0,0,0.025641026,0.103448276,浙江省
682,7b6d1e4bfc294c758bd8,1,0,0,1,1,0,1,0,164,54,1,1,1,1,0,0,0,0.897333333,1,0,0,0,0,5,0,1,0,0,0,0.093901258,-0.222543289,0,0,0.025641026,0,江西省
683,779e63872d88be04c2ae,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.904,0,0,0,0,1,5,0,1,0,0,0,0.04172851,1.18E-15,0,0,0.025641026,0,重庆市
684,1327d0992f4eae78bc22,0,1,0,0,1,0,1,0,175,73,1,0,1,1,0,0,0,0.877333333,1,0,0,0,0,5,0,1,0,0,0,0.055,0.284013569,0,0.085714286,0.025641026,0.034482759,四川省
685,3ea49dc464cf986c240c,0,1,0,1,1,0,1,0,168,48,1,1,1,0,1,0,0,0.898666667,0,0,0,1,0,0,1,0,0,0,0,0.003820439,-0.26218332,0,0.171428571,0.051282051,0,北京市
686,c9a54cd89ec494ec5263,1,0,0,0,1,0,1,0,178,62,1,1,1,1,0,0,1,0.917333333,0,0,0,0,1,5,0,1,0,0,0,0.002469136,-0.257172725,0,0.085714286,0.230769231,0,河北省
687,e0d3b05f65ed9720553b,1,0,0,0,1,0,1,0,172,80,0,0,1,1,0,0,0,0.904,0,1,0,0,0,1,0,0,0,1,0,0.003636364,-0.258592666,0,0,0.051282051,0,河南省
688,578d4875122d9350bec9,0,1,0,1,1,0,1,0,160,50,1,1,0,0,1,0,0,0.912,0,0,0,1,0,0,1,0,0,0,0,0.012430081,-0.261504291,0,0.028571429,0.051282051,0,重庆市
689,3fa837802488d18f1f7b,0,1,0,0,1,0,1,0,174,75,1,1,1,1,0,0,0,0.886666667,1,0,0,0,0,3,0,1,0,0,0,0.000862069,-0.262238931,0,0,0.128205128,0,广东省
690,b6d42fbd8e0957832b17,1,0,0,0,1,0,1,0,171,65,1,1,1,1,0,0,0,0.912,1,0,0,0,0,0,1,0,0,0,0,0.003076923,-0.262177199,0,0,0.076923077,0,江西省
691,c2021ec9b1d821f106ea,0,0,1,1,1,0,1,0,167,52,1,1,1,1,0,0,1,0.901333333,1,0,0,0,0,2,0,1,0,0,0,0.00104712,-0.26058707,0,0.2,0.307692308,0,陕西省
692,a2c8533ebab0240ac78f,1,0,0,0,1,0,1,0,180,70,0,1,1,1,0,0,1,0.958666667,0,1,0,0,0,0,1,0,0,0,0,0.04172851,1.18E-15,0,0.028571429,0.076923077,0,河北省
693,e4241689000ec8bb73c8,1,0,0,1,0,0,1,0,165,55,1,1,1,0,0,1,0,0.828,0,0,0,1,0,0,1,0,0,0,0,0.007633588,-0.26166058,0,0.057142857,0.205128205,0,河南省
694,f02281f425b342a45518,0,0,1,0,1,0,1,0,162,55,0,1,1,1,0,0,1,0.904,0,0,0,0,1,0,0,0,1,0,0,0.001881468,-0.259769289,0,0,0,0,湖北省
695,b7ca8158612b393183b5,0,0,1,1,1,0,1,0,172,51,1,1,1,0,1,0,0,0.868,0,1,0,0,0,4,0,1,0,0,0,0.134414832,-0.189156632,0,0.085714286,0.307692308,0,陕西省
696,5fd60162b0ba5f23138f,1,0,0,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.902666667,1,0,0,0,0,2,0,1,0,0,0,0.000711744,-0.226038723,0,0,0.128205128,0.103448276,江西省
697,b6b674c068d162d37553,0,1,0,1,1,0,1,0,166,55,0,1,1,1,0,0,0,0.923456667,0,0,0,0,0,0,1,0,0,0,0,0.008978676,-0.238836246,0,0,0.128205128,0,浙江省
698,885a078a12b6150a33f9,0,1,0,0,1,0,1,0,175,80,1,1,1,1,0,0,0,0.932,1,0,0,0,0,1,0,1,0,0,0,0.002727273,-0.262106702,0,0.114285714,0.128205128,0.172413793,北京市
699,525a6347fe7f533e4522,0,1,0,0,1,1,0,0,173,60,1,1,1,1,0,0,0,0.933333333,0,0,0,0,0,0,1,0,0,0,0,0.210294118,0.605409376,0,0.057142857,0.102564103,0.068965517,广东省
700,fd0fda0711f84bae0072,0,1,0,1,1,0,1,0,173,57,1,1,1,0,1,0,1,0.854666667,0,0,0,1,0,0,0,0,1,0,0,0.004901961,-0.235581517,0,0.142857143,0.153846154,0,重庆市
701,e3158f54a6b8d7e8940c,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.889333333,0,0,1,0,0,0,1,0,0,0,0,0.03125,-0.250626309,0,0.2,0.564102564,0,广东省
702,01abf9770029ba4b431e,1,0,0,0,1,0,1,0,173,70,1,1,1,1,0,0,1,0.904,1,0,0,0,0,3,0,1,0,0,0,0.001149425,-0.261975182,0,0.142857143,0.153846154,0,山西省
703,36c47de7f242cae06877,0,1,0,0,1,1,0,0,176,67,1,1,1,1,0,0,1,0.895060988,0,0,0,0,1,0,1,0,0,0,0,0.00990099,-0.261389005,0,0.057142857,0.102564103,0.034482759,浙江省
704,472918f79303e4cf9e45,1,0,0,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.877333333,0,0,0,0,1,2,0,1,0,0,0,0.1125,-0.262245872,0,0,0.205128205,0,江西省
705,e01fe3e7a37322d94dff,0,1,0,0,1,0,1,0,179,65,1,1,1,1,0,0,0,0.922666667,1,0,0,0,0,1,0,1,0,0,0,0.014705882,-0.26157891,0,0.114285714,0.076923077,0,重庆市
706,e73fa6b6f23d8a6519d2,0,1,0,1,1,0,1,0,165,51,1,1,1,0,1,0,0,0.754545455,0,0,0,1,0,2,0,1,0,0,0,0.001602564,-0.261840554,0,0.371428571,0.051282051,0,上海市
707,0fbf813dda1df7f12e4c,0,1,0,0,1,0,1,0,177,70,1,1,1,0,1,0,0,0.602083333,0,0,1,0,0,3,0,1,0,0,0,0.035714286,-0.245436091,0,0.057142857,0,0,江苏省
708,2aea02e55efa7464b53c,0,1,0,0,1,0,1,0,176,70,1,1,1,1,0,0,0,0.932,0,0,0,0,0,0,1,0,0,0,0,0.074074074,-0.200141308,0,0.028571429,0.025641026,0,北京市
709,c1ef1265f73d2569e961,1,0,0,0,1,0,1,0,178,55,1,1,1,1,0,0,0,0.908,1,0,0,0,0,2,0,1,0,0,0,0.028571429,-0.262245872,0,0,0,0,河北省
710,8c58bde564d898502e97,0,1,0,1,1,0,1,0,161,45,1,1,1,1,0,0,1,0.898666667,1,0,0,0,0,0,1,0,0,0,0,0.025806452,-0.254273595,0,0.057142857,0.102564103,0,福建省
711,e8b6915c5d66a9dc166f,0,1,0,0,1,0,1,0,184,65,1,1,1,1,0,0,0,0.908640247,1,0,0,0,0,1,0,1,0,0,0,0.0025,-0.262177083,0,0,0.051282051,0,浙江省
712,7170a1d1f4a9e692e220,0,1,0,1,1,0,1,0,164,54,0,1,1,1,0,0,1,0.887651975,0,0,0,1,0,4,0,1,0,0,0,0.014173228,-0.252486343,0,0.285714286,0.41025641,0,浙江省
713,67a4ad49e1118eb9dcbf,0,1,0,0,1,0,1,0,173,56,1,1,1,1,0,0,0,0.920987284,0,0,0,0,1,5,0,1,0,0,0,0.04172851,1.18E-15,0,0,0.025641026,0,浙江省
714,f4ef63ec5d7630bd3d5e,0,0,1,0,1,0,1,0,172,67,0,0,1,1,0,0,1,0.832,0,0,0,0,0,0,0,0,1,0,0,0.007407407,-0.261756198,0,0,0,0,湖北省
715,a265a33ca38ff4190fa2,0,1,0,0,1,0,1,0,176,67,0,1,1,1,0,0,1,0.838261605,1,0,0,0,0,5,0,1,0,0,0,0.003333333,-0.256471038,0,0,0.025641026,0.103448276,浙江省
716,e494287654de28dc8785,0,1,0,1,1,0,1,0,158,46,1,1,1,0,1,0,0,0.893333333,0,1,0,0,0,0,1,0,0,0,0,0.0395,-0.228613308,0,0.085714286,0.153846154,0,广东省
717,5f45bb444d73d63d6f9f,0,0,1,1,0,0,1,0,155,52,0,1,1,0,1,0,0,0.825333333,0,0,1,0,0,2,0,0,0,1,0,0.035105316,-0.248313787,0,0.085714286,0.153846154,0,湖南省
718,22da73a201a8a43d6515,0,1,0,0,1,0,1,0,178,65,1,1,1,1,0,0,0,0.932,1,0,0,0,0,3,0,1,0,0,0,0.004761905,-0.26200032,0,0.057142857,0.205128205,0.103448276,安徽省
719,cc2ae4442abfd99f5fa2,0,0,1,1,0,0,1,0,160,57,1,1,1,0,1,0,1,0.841333333,0,0,0,0,0,0,1,0,0,0,0,0.00125,-0.256633304,0,0.085714286,0.128205128,0,湖北省
720,f8c8aac26f61de6ba40a,0,1,0,1,1,0,1,0,169,72,1,0,1,1,0,0,0,0.902666667,0,0,0,0,1,1,0,1,0,0,0,0.002061856,-0.261510449,0,0.085714286,0.230769231,0,北京市
721,6ce154838db95b007da1,1,0,0,0,1,0,1,0,181,63,1,1,1,1,0,0,0,0.9,0,0,0,0,1,4,0,1,0,0,0,0.007894737,-0.260932762,0,0.314285714,0.358974359,0,河南省
722,a8cf2647c0ee83dd2d5c,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.848140123,1,0,0,0,0,5,0,1,0,0,0,0.066115702,-0.058001089,0,0,0.025641026,0.068965517,浙江省
723,4d1c910e3d6e15a0ccaa,0,0,1,0,1,0,1,0,170,68,1,1,1,0,1,0,1,0.84,0,0,0,1,0,2,0,1,0,0,0,0.046540881,2.764248348,0.333333333,0.057142857,0.153846154,0,山东省
724,d2e39ca47609a1877574,0,0,1,1,1,0,1,0,160,55,1,1,1,0,1,0,1,0.870666667,0,0,0,1,0,1,0,1,0,0,0,0.010909091,-0.255512363,0,0.028571429,0.051282051,0,陕西省
725,c52648dac8d3945cee37,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.876541235,0,0,0,0,1,5,0,1,0,0,0,0.001030928,-0.202402506,0,0,0.076923077,0.310344828,浙江省
726,9c4226674a9361ebb008,0,1,0,1,1,0,1,0,168,55,1,1,1,1,0,0,0,0.910666667,0,0,0,0,1,2,0,1,0,0,0,0.001960784,-0.262214211,0,0.2,0.102564103,0,北京市
727,09e4912aba7d343907cd,0,1,0,1,0,0,1,0,160,50,1,1,1,1,0,0,0,0.926666667,0,1,0,0,0,0,1,0,0,0,0,0.005928854,-0.260164894,0,0.057142857,0,0,北京市
728,91b7a6d1961bc59abd4a,1,0,0,1,1,0,1,0,163,46,1,1,1,0,1,0,0,0.894666667,0,1,0,0,0,2,0,1,0,0,0,0.03808752,-0.242885278,0,0.028571429,0.384615385,0,广西壮族自治区
729,18ab5a1cd4e96f902fb4,0,1,0,0,1,0,1,0,170,74,1,1,1,1,0,0,0,0.736363636,1,0,0,0,0,5,0,1,0,0,0,0.001883239,-0.262055234,0,0,0.025641026,0.137931034,上海市
730,b01ec991e98acd732b3e,0,1,0,0,1,0,1,0,174,65,1,1,1,0,1,0,0,0.849333333,0,0,1,0,0,0,1,0,0,0,0,0.024301075,-0.176245937,0,0.142857143,0.051282051,0,四川省
731,3a10cd084b054bb7bbfa,1,0,0,0,0,0,1,0,175,78,1,1,1,1,0,0,0,0.906666667,0,1,0,0,0,5,0,1,0,0,0,0.064889919,-0.215863827,0,0.142857143,0.282051282,0.068965517,贵州省
732,ea1b9c640da784e600d0,0,1,0,0,1,0,1,0,181,70,1,1,1,1,0,0,0,0.897333333,1,0,0,0,0,5,0,1,0,0,0,0.001666667,-0.261976067,0,0.2,0.461538462,0.275862069,广东省
733,1d43a2548ad477262531,0,0,1,0,1,0,1,0,178,68,1,1,1,1,0,0,0,0.933333333,0,0,0,0,0,2,0,1,0,0,0,0.04172851,1.18E-15,0,0.028571429,0.307692308,0.137931034,山东省
734,c018e272025a518aaa6c,0,1,0,0,1,0,1,0,179,69,1,1,1,1,0,0,1,0.783333333,0,0,0,0,1,3,0,1,0,0,0,0.001972387,-0.256184569,0,0.028571429,0.179487179,0.068965517,上海市
735,1ae09a72e49880f860e4,1,0,0,1,1,0,1,0,164,52,1,1,1,1,0,0,0,0.916,0,0,0,0,0,2,0,1,0,0,0,0.020661157,0.283987567,0,0,0.076923077,0,河南省
736,78bbf799d8ca3250f25e,0,1,0,1,1,0,1,0,167,61,1,1,1,1,0,0,1,0.909333333,1,0,0,0,0,0,1,0,0,0,0,0.084090909,-0.139824704,0,0.314285714,0.282051282,0,北京市
737,2dd92678fe82da660f9d,0,1,0,0,1,0,1,0,190,81,1,1,1,1,0,0,1,0.905333333,0,0,0,0,1,0,1,0,0,0,0,0.005,-0.262013025,0,0.057142857,0.102564103,0,北京市
