,全国卷,自主命题,半自主命题,性别,民族,政治面貌.群众,政治面貌.团员,政治面貌.预备党员,身高,体重,城镇考生,应届考生,外语语种,学科类型.理工,学科类型.文史,学科类型.文理综合,年份,成绩（分数/总分）,学部.理学部,学部.经济与管理学部,学部.人文学部,学部.社会科学学部,学部.信息与工程科学部,优惠加分,大类.普通,大类.自招,大类.定向招生,大类.筑梦,大类.特长生,高三排名,成绩方差,专利数,社会活动,获奖数,竞赛成绩,综合GPA
844,1,0,0,0,1,0,1,0,174,75,1,1,1,1,0,0,1,0.909333333,0,0,0,0,1,1,0,1,0,0,0,0.002654867,-0.262023163,0.0,0.0,0.102564103,0.0,3.16864
845,0,0,1,0,1,0,1,0,171,55,1,1,1,1,0,0,1,0.954666667,1,0,0,0,0,0,1,0,0,0,0,0.04172851,1.18e-15,0.0,0.114285714,0.333333333,0.103448276,3.46775
846,1,0,0,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.942666667,1,0,0,0,0,0,1,0,0,0,0,0.004666667,-0.213118494,0.0,0.028571429,0.153846154,0.172413793,3.46813
847,1,0,0,1,1,0,1,0,159,56,1,1,1,1,0,0,1,0.917333333,0,0,0,0,0,3,0,1,0,0,0,0.041758242,-0.234458224,0.0,0.057142857,0.025641026,0.0,3.81154
848,0,1,0,1,0,0,1,0,162,45,1,1,1,0,1,0,1,0.905333333,0,0,0,1,0,0,1,0,0,0,0,0.052380952,-0.248998016,0.0,0.114285714,0.025641026,0.0,3.45136
849,0,1,0,1,1,0,1,0,168,55,1,1,1,0,1,0,1,0.56875,0,0,1,0,0,4,0,1,0,0,0,0.008450704,-0.260045061,0.0,0.142857143,0.41025641,0.0,3.68782
850,0,0,1,1,1,0,1,0,169,59,1,1,1,0,1,0,1,0.841333333,0,0,1,0,0,1,0,1,0,0,0,0.007692308,-0.258582563,0.0,0.028571429,0.051282051,0.0,3.68374
851,0,0,1,1,1,0,1,0,168,48,1,1,1,1,0,0,1,0.890666667,0,0,0,1,0,3,0,1,0,0,0,0.012727273,-0.239118183,0.0,0.085714286,0.153846154,0.0,3.49074
852,0,0,1,0,0,0,1,0,173,70,1,1,1,1,0,0,0,0.872,1,0,0,0,0,5,0,1,0,0,0,0.087755102,0.060303689,0.0,0.0,0.076923077,0.137931034,3.4943
853,0,1,0,0,1,0,1,0,182,101,1,1,1,1,0,0,1,0.912,1,0,0,0,0,0,1,0,0,0,0,0.006896552,-0.26214212,0.0,0.2,0.230769231,0.0,3.4741
854,1,0,0,0,1,0,1,0,180,73,1,1,1,1,0,0,1,0.866666667,1,0,0,0,0,4,0,1,0,0,0,0.065099458,-0.20204541,0.0,0.028571429,0.102564103,0.137931034,3.67933
855,1,0,0,0,1,0,1,0,180,67,1,1,1,1,0,0,1,0.912,0,1,0,0,0,1,0,1,0,0,0,0.002,-0.256523191,0.0,0.428571429,0.282051282,0.103448276,3.49076
856,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.824242424,0,0,0,0,0,3,0,1,0,0,0,0.04172851,1.18e-15,0.0,0.057142857,0.076923077,0.0,3.49513
857,0,1,0,0,1,0,1,0,176,67,0,0,1,1,0,0,0,0.857333333,1,0,0,0,0,3,0,1,0,0,0,0.000833333,-0.262239495,0.0,0.057142857,0.051282051,0.0,2.87019
858,0,1,0,1,0,0,1,0,162,57,1,1,1,1,0,0,1,0.9,0,0,1,0,0,0,1,0,0,0,0,0.175,0.317952463,0.0,0.2,0.153846154,0.0,3.48209
859,0,1,0,0,1,0,1,0,177,120,1,1,1,1,0,0,1,0.622916667,0,0,0,0,1,1,0,1,0,0,0,0.001949318,-0.262161343,0.0,0.028571429,0.487179487,0.068965517,3.09982
860,0,0,1,1,1,0,1,0,164,54,0,1,1,0,1,0,1,0.849333333,0,0,0,1,0,0,1,0,0,0,0,0.001666667,-0.262232114,0.0,0.057142857,0.076923077,0.0,3.59582
861,1,0,0,1,0,0,1,0,167,51,1,1,1,1,0,0,1,0.905333333,0,1,0,0,0,4,0,1,0,0,0,0.004938272,-0.26153662,0.0,0.057142857,0.179487179,0.0,3.80955
862,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.928,0,1,0,0,0,1,0,1,0,0,0,0.000714286,-0.262195333,0.0,0.257142857,0.435897436,0.0,3.75696
863,0,1,0,0,1,0,1,0,169,85,1,1,1,1,0,0,1,0.763636364,1,0,0,0,0,5,0,1,0,0,0,0.04172851,1.18e-15,0.0,0.057142857,0.051282051,0.137931034,3.08154
864,0,1,0,0,1,0,1,0,188,85,1,1,1,1,0,0,0,0.842666667,0,0,0,0,1,5,0,1,0,0,0,0.04172851,1.722705474,0.0,0.0,0.102564103,0.172413793,2.89404
865,1,0,0,0,1,0,1,0,172,90,0,1,1,1,0,0,1,0.869333333,1,0,0,0,0,1,0,1,0,0,0,0.002777778,-0.261604002,0.0,0.0,0.076923077,0.034482759,3.74963
866,0,1,0,0,1,0,1,0,173,60,1,1,1,1,0,0,0,0.759090909,0,0,0,0,1,5,0,1,0,0,0,0.04172851,1.18e-15,0.0,0.028571429,0.128205128,0.0,3.3497
867,0,1,0,1,1,1,0,0,167,53,1,1,1,1,0,0,0,0.547916667,1,0,0,0,0,3,0,1,0,0,0,0.067256637,-0.181970995,0.0,0.2,0.179487179,0.0,3.39598
868,0,1,0,0,1,0,1,0,175,67,0,1,1,1,0,0,0,0.928,0,0,0,0,1,2,0,0,0,1,0,0.003857281,-0.257228283,0.0,0.0,0.102564103,0.0,2.54202
869,1,0,0,0,1,0,1,0,181,85,0,1,1,0,1,0,1,0.841333333,0,0,1,0,0,1,0,0,0,1,0,0.000222222,-0.262193042,0.0,0.028571429,0.025641026,0.0,3.1567
870,0,1,0,0,1,0,1,0,176,67,0,1,1,1,0,0,0,0.922666667,0,1,0,0,0,1,0,1,0,0,0,0.001076426,-0.260349868,0.0,0.0,0.102564103,0.310344828,3.78402
871,0,0,1,0,1,0,1,0,186,68,1,1,1,1,0,0,0,0.925333333,1,0,0,0,0,3,0,1,0,0,0,0.000881057,-0.261646359,0.0,0.057142857,1.0,0.0,3.46116
872,1,0,0,0,1,0,1,0,179,88,1,1,1,1,0,0,0,0.869333333,1,0,0,0,0,4,0,1,0,0,0,0.025352113,-0.232754711,0.0,0.028571429,0.051282051,0.0,3.64597
873,0,1,0,1,1,0,1,0,164,54,0,1,1,0,1,0,1,0.86296284,0,0,1,0,0,0,0,0,1,0,0,0.030927835,-0.209657111,0.0,0.0,0.128205128,0.0,3.65163
874,0,1,0,1,1,0,1,0,167,56,1,1,1,0,1,0,1,0.608333333,0,0,1,0,0,1,0,1,0,0,0,0.005633803,-0.223967588,0.0,0.057142857,0.358974359,0.0,3.54992
875,0,1,0,0,1,0,1,0,182,55,1,1,1,1,0,0,1,0.620833333,0,0,0,0,1,5,0,1,0,0,0,0.014659686,-0.245812998,0.0,0.057142857,0.282051282,0.0,3.17076
876,0,1,0,0,1,0,1,0,173,64,1,1,1,1,0,0,1,0.906666667,1,0,0,0,0,0,1,0,0,0,0,0.013888889,-0.223295618,0.0,0.057142857,0.205128205,0.0,3.34763
877,0,1,0,1,0,0,1,0,163,46,1,1,1,1,0,0,0,0.932,0,1,0,0,0,1,0,1,0,0,0,0.25,0.457690701,0.0,0.2,0.384615385,0.0,3.64394
878,0,1,0,1,1,0,1,0,164,54,1,1,1,0,1,0,1,0.789393939,0,0,0,1,0,1,0,1,0,0,0,0.153846154,5.169422551,0.0,0.257142857,0.307692308,0.0,3.45877
879,0,1,0,1,1,0,1,0,164,54,1,1,1,0,1,0,1,0.821212121,0,0,1,0,0,0,1,0,0,0,0,0.027777778,-0.262245872,0.0,0.028571429,0.076923077,0.0,3.77012
880,0,0,1,0,1,0,1,0,177,55,1,1,1,1,0,0,0,0.936,0,0,0,0,0,0,1,0,0,0,0,0.001088732,-0.262215168,0.0,0.028571429,0.333333333,0.103448276,3.83625
881,0,1,0,0,0,0,1,0,177,62,1,1,1,1,0,0,0,0.910666667,0,0,0,0,1,1,0,1,0,0,0,0.077669903,0.383986448,0.0,0.028571429,0.41025641,0.0,3.49475
882,1,0,0,0,1,0,1,0,174,60,1,1,1,0,1,0,0,0.825333333,0,0,1,0,0,0,1,0,0,0,0,0.018716578,-0.252953651,0.0,0.0,0.051282051,0.0,3.43574
883,0,1,0,0,1,0,1,0,165,57,1,1,1,1,0,0,1,0.92,0,1,0,0,0,0,1,0,0,0,0,0.003311258,-0.260850187,0.0,0.028571429,0.051282051,0.0,3.63429
884,0,1,0,0,1,0,1,0,185,140,1,1,1,1,0,0,1,0.893333333,1,0,0,0,0,2,0,1,0,0,0,0.019723866,-0.24122473,0.0,0.028571429,0.333333333,0.137931034,3.58081
885,0,1,0,1,1,0,1,0,158,47,1,1,1,1,0,0,0,0.942666667,0,1,0,0,0,3,0,1,0,0,0,0.007594937,-0.261273379,0.0,0.228571429,0.179487179,0.0,3.71126
886,1,0,0,1,1,0,1,0,165,64,1,1,1,1,0,0,0,0.932,0,1,0,0,0,4,0,1,0,0,0,0.002309469,-0.262089847,0.0,0.085714286,0.153846154,0.137931034,3.67534
887,0,0,1,1,1,0,1,0,165,53,0,1,1,0,1,0,1,0.841333333,0,0,0,1,0,0,0,0,1,0,0,0.00093985,-0.260931214,0.0,0.142857143,0.358974359,0.0,3.35453
888,0,1,0,1,1,0,1,0,164,54,1,1,1,1,0,0,0,0.896,1,0,0,0,0,1,0,1,0,0,0,0.0,1.18e-15,0.0,0.2,0.205128205,0.0,3.78916
889,0,1,0,0,1,0,1,0,177,55,1,1,1,1,0,0,1,0.757575758,1,0,0,0,0,5,0,1,0,0,0,0.04172851,1.18e-15,0.0,0.0,0.076923077,0.0,2.11073
890,1,0,0,1,1,0,1,0,163,49,1,1,1,0,1,0,1,0.852,0,0,1,0,0,0,1,0,0,0,0,0.004451039,-0.261375744,0.0,0.0,0.102564103,0.0,3.59417
891,0,0,1,0,1,0,1,0,178,72,1,1,1,1,0,0,0,0.854666667,1,0,0,0,0,5,0,1,0,0,0,0.174489796,0.774183862,0.0,0.028571429,0.102564103,0.068965517,3.40679
892,0,1,0,0,1,0,1,0,173,85,1,1,1,1,0,0,1,0.908,0,0,0,0,0,1,0,1,0,0,0,0.048148148,1.490861621,0.0,0.228571429,0.051282051,0.0,3.48219
893,0,1,0,0,1,0,1,0,182,81,1,1,1,1,0,0,0,0.926666667,0,1,0,0,0,3,0,1,0,0,0,0.002,-0.256873329,0.0,0.285714286,0.435897436,0.0,3.78138
894,1,0,0,0,1,0,1,0,180,65,1,1,1,1,0,0,0,0.890666667,0,0,0,0,1,3,0,1,0,0,0,0.005190311,-0.261729105,0.0,0.257142857,0.461538462,0.034482759,3.72395
895,0,1,0,0,1,0,1,0,175,76,1,1,1,1,0,0,1,0.888,0,1,0,0,0,3,0,1,0,0,0,0.002583979,-0.261286149,0.0,0.057142857,0.179487179,0.172413793,3.65668
896,0,1,0,1,1,0,1,0,160,52,1,1,1,0,1,0,0,0.891357778,0,0,1,0,0,0,1,0,0,0,0,0.044025157,0.07691412,0.0,0.142857143,0.051282051,0.0,3.82598
897,0,0,1,0,1,0,1,0,183,70,1,1,1,1,0,0,1,0.908,1,0,0,0,0,5,0,1,0,0,0,0.085714286,0.121651713,0.0,0.114285714,0.333333333,0.137931034,3.62658
898,1,0,0,1,1,0,1,0,164,54,1,1,1,1,0,0,1,0.942666667,0,0,0,0,1,3,0,1,0,0,0,0.001621622,-0.25929127,0.0,0.0,0.153846154,0.0,3.61411
899,1,0,0,0,0,0,1,0,170,63,1,1,1,1,0,0,1,0.961333333,0,0,0,0,0,1,0,1,0,0,0,0.04172851,-0.240214113,0.0,0.171428571,0.153846154,0.068965517,2.8601
900,0,0,1,1,1,0,1,0,163,55,1,1,1,0,1,0,0,0.983157895,0,0,0,1,0,2,0,1,0,0,0,0.003333333,-0.252386507,0.0,0.028571429,0.128205128,0.0,3.71593
901,0,1,0,1,1,0,1,0,161,46,1,1,1,0,1,0,0,0.579166667,0,0,1,0,0,1,0,1,0,0,0,0.004694836,1.18e-15,0.0,0.114285714,0.076923077,0.0,3.86972
902,0,1,0,0,1,0,1,0,163,56,0,1,1,1,0,0,1,0.888,0,0,0,0,1,3,0,0,0,1,0,0.001602564,-0.262001752,0.0,0.085714286,0.179487179,0.0,3.68971
903,0,1,0,1,1,0,1,0,159,45,1,1,1,0,1,0,0,0.6,0,0,1,0,0,0,1,0,0,0,0,0.00456621,0.403760848,0.0,0.114285714,0.076923077,0.0,3.46223
904,1,0,0,0,1,0,1,0,173,61,1,1,1,1,0,0,1,0.906666667,0,1,0,0,0,5,0,1,0,0,0,0.00631769,-0.222028693,0.0,0.114285714,0.153846154,0.0,3.56639
905,0,0,1,0,1,1,0,0,178,70,1,1,1,1,0,0,1,0.898666667,0,0,0,0,1,5,0,1,0,0,0,0.054285714,-0.246755391,0.0,0.114285714,0.025641026,0.034482759,3.48789
906,1,0,0,0,1,0,1,0,170,57,1,1,1,1,0,0,0,0.908,0,0,0,0,1,0,1,0,0,0,0,0.002304147,-0.26220029,0.0,0.057142857,0.205128205,0.0,3.16625
907,1,0,0,0,1,0,0,1,176,67,0,0,1,1,0,0,0,0.890666667,0,0,0,0,1,0,0,0,1,0,0,0.000699301,-0.262245872,0.0,0.0,0.0,0.0,3.34405
908,0,1,0,1,1,0,1,0,173,61,1,1,1,0,1,0,0,0.756060606,0,0,0,1,0,5,0,1,0,0,0,0.04172851,1.18e-15,0.0,0.057142857,0.051282051,0.0,3.72325
909,0,1,0,1,1,0,1,0,160,48,0,1,1,1,0,0,1,0.625,0,0,0,0,1,4,0,0,0,1,0,0.004850445,-0.259418904,0.0,0.0,0.076923077,0.0,2.79303
910,1,0,0,0,1,0,1,0,178,70,1,1,1,1,0,0,0,0.918666667,0,1,0,0,0,3,0,1,0,0,0,0.002309469,-0.262142247,0.0,0.0,0.205128205,0.0,3.71701
911,0,0,1,1,1,1,0,0,160,49,1,1,1,1,0,0,0,0.888,0,0,0,0,1,4,0,1,0,0,0,0.010891089,-0.259899882,0.0,0.028571429,0.025641026,0.103448276,3.43408
912,0,1,0,0,1,0,1,0,180,69,0,1,1,1,0,0,0,0.893333333,1,0,0,0,0,0,0,0,1,0,0,0.006,-0.261760515,0.0,0.0,0.0,0.0,2.64534
913,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.908641728,0,0,1,0,0,0,1,0,0,0,0,0.038,-0.214025474,0.0,0.0,0.0,0.0,3.47897
914,0,0,1,0,1,0,1,0,175,65,1,1,1,1,0,0,1,0.928,0,0,0,0,0,0,1,0,0,0,0,0.003278689,-0.262198409,0.0,0.085714286,0.333333333,0.310344828,2.90539
915,0,0,1,1,0,0,1,0,164,54,0,1,1,0,1,0,0,0.845333333,0,0,1,0,0,0,0,0,1,0,0,0.003795066,1.18e-15,0.0,0.057142857,0.692307692,0.0,2.60375
916,0,1,0,1,1,0,1,0,165,48,1,1,1,0,1,0,1,0.872,0,1,0,0,0,0,1,0,0,0,0,0.004926108,-0.235048349,0.0,0.028571429,0.153846154,0.0,2.49883
917,1,0,0,0,1,0,1,0,175,60,1,1,1,1,0,0,0,0.933333333,0,1,0,0,0,0,1,0,0,0,0,0.006206897,-0.262113954,0.0,0.142857143,0.179487179,0.0,3.59505
918,0,1,0,0,0,0,1,0,176,53,1,1,1,1,0,0,1,0.897333333,0,0,0,1,0,1,0,1,0,0,0,0.058333333,-0.017420499,0.0,0.0,0.102564103,0.068965517,3.78757
919,0,1,0,1,1,0,1,0,170,59,1,1,1,0,1,0,1,0.830666667,0,0,0,1,0,2,0,1,0,0,0,0.00660066,-0.26156796,0.0,0.028571429,0.128205128,0.0,3.74568
920,0,1,0,1,1,0,1,0,159,58,1,1,1,1,0,0,0,0.916,1,0,0,0,0,1,0,1,0,0,0,0.002614379,-0.246014824,0.0,0.0,0.333333333,0.034482759,3.26658
921,0,1,0,0,1,0,1,0,176,62,1,1,1,1,0,0,1,0.616666667,0,0,0,0,1,3,0,1,0,0,0,0.010909091,-0.245264352,0.0,0.285714286,0.282051282,0.068965517,3.77916
922,0,0,1,0,1,0,1,0,166,56,1,1,1,1,0,0,0,0.905333333,0,0,0,0,1,0,0,0,1,0,0,0.011214953,-0.258712871,0.0,0.114285714,0.102564103,0.0,3.69309
923,0,1,0,1,1,0,1,0,170,71,1,1,1,1,0,0,0,0.92,0,0,1,0,0,0,1,0,0,0,0,0.03164557,-0.065584063,0.0,0.114285714,0.0,0.0,3.59032
924,0,1,0,0,1,0,1,0,175,65,0,1,1,0,1,0,1,0.849382469,0,0,0,1,0,0,1,0,0,0,0,0.021978022,-0.242396437,0.0,0.142857143,0.102564103,0.0,3.38819
925,0,1,0,1,1,0,1,0,165,57,1,1,1,0,0,1,0,0.932,0,0,0,1,0,1,0,1,0,0,0,0.002298851,-0.260456514,0.0,0.228571429,0.179487179,0.0,3.63557
926,1,0,0,1,0,0,1,0,164,54,1,1,1,0,1,0,0,0.862666667,0,1,0,0,0,0,1,0,0,0,0,0.015,-0.25605488,0.0,0.028571429,0.102564103,0.0,3.23247
927,0,1,0,1,1,0,1,0,168,58,1,1,1,1,0,0,1,0.896,1,0,0,0,0,5,0,1,0,0,0,0.003333333,-0.262245872,0.0,0.2,0.256410256,0.0,3.689
928,1,0,0,0,1,1,0,0,174,72,1,1,1,1,0,0,1,0.904,0,0,0,0,1,1,0,1,0,0,0,0.002931119,-0.254755898,0.0,0.142857143,0.153846154,0.034482759,2.32313
929,1,0,0,0,1,0,1,0,175,90,1,1,1,1,0,0,1,0.914666667,1,0,0,0,0,3,0,1,0,0,0,0.001282051,-0.242049618,0.0,0.0,0.179487179,0.0,3.77469
930,1,0,0,1,1,0,1,0,164,54,0,0,1,0,1,0,0,0.821333333,0,0,0,1,0,0,1,0,0,0,0,0.001883239,-0.260981659,0.0,0.028571429,0.025641026,0.0,3.5684
931,1,0,0,1,0,0,1,0,163,53,1,1,1,0,1,0,1,0.838666667,0,0,1,0,0,2,0,0,0,1,0,0.022321429,-0.252757917,0.0,0.114285714,0.025641026,0.0,2.90655
932,0,1,0,1,1,0,1,0,170,56,1,1,1,1,0,0,1,0.893333333,0,0,0,0,1,1,0,1,0,0,0,0.102649007,-0.128433155,0.0,0.828571429,0.461538462,0.034482759,3.26054
933,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.92,0,1,0,0,0,2,0,1,0,0,0,0.006640841,-0.251537907,0.0,0.028571429,0.230769231,0.0,3.77788
934,0,1,0,1,1,0,1,0,165,55,1,1,1,0,1,0,1,0.854666667,0,0,1,0,0,0,1,0,0,0,0,0.004938272,-0.261669401,0.0,0.085714286,0.025641026,0.0,3.27527
935,0,1,0,1,1,0,1,0,162,50,1,1,1,0,1,0,0,0.86,0,0,0,1,0,0,1,0,0,0,0,0.052380952,-0.232511157,0.0,0.114285714,0.41025641,0.0,3.71907
936,0,1,0,1,1,0,1,0,165,55,1,1,1,0,1,0,0,0.894666667,0,0,1,0,0,2,0,1,0,0,0,0.04172851,1.18e-15,0.0,0.057142857,0.076923077,0.0,3.59217
937,0,1,0,1,1,0,1,0,171,50,1,1,1,1,0,0,0,0.917333333,0,1,0,0,0,1,0,1,0,0,0,0.036,-0.245091871,0.0,0.142857143,0.512820513,0.0,3.56731
938,0,0,1,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.908,0,0,0,0,1,2,0,1,0,0,0,0.020952381,-0.130977405,0.0,0.228571429,0.230769231,0.0,3.44068
939,1,0,0,0,1,0,1,0,174,69,1,1,1,1,0,0,1,0.921333333,1,0,0,0,0,3,0,1,0,0,0,0.001117318,-0.260174044,0.0,0.0,0.051282051,0.103448276,3.72035
940,0,1,0,0,1,0,1,0,180,72,1,1,1,1,0,0,0,0.9,0,0,0,0,1,1,0,1,0,0,0,0.002415459,-0.262245872,0.0,0.057142857,0.358974359,0.0,3.54532
941,1,0,0,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.929333333,0,0,0,0,0,5,0,1,0,0,0,0.003610108,-0.258892013,0.0,0.028571429,0.179487179,0.206896552,3.14182
942,1,0,0,1,1,0,1,0,172,60,1,1,1,1,0,0,1,0.908,1,0,0,0,0,2,0,1,0,0,0,0.028205128,-0.25184399,0.0,0.085714286,0.282051282,1.0,3.17418
943,0,1,0,1,1,0,1,0,165,62,1,1,1,0,1,0,0,0.5625,0,0,1,0,0,2,0,1,0,0,0,0.013333333,-0.261796451,0.0,0.057142857,0.128205128,0.0,3.50026
944,1,0,0,0,1,0,1,0,175,71,1,1,1,1,0,0,0,0.921333333,1,0,0,0,0,5,0,1,0,0,0,0.007772021,-0.261384634,0.0,0.028571429,0.153846154,0.620689655,3.81799
945,0,1,0,0,1,0,1,0,174,58,1,1,1,1,0,0,1,0.914814691,1,0,0,0,0,4,0,1,0,0,0,0.001782531,-0.261251143,0.0,0.0,0.076923077,0.172413793,3.37857
946,0,1,0,1,1,0,0,1,175,60,1,1,1,0,1,0,0,0.616666667,0,0,1,0,0,0,1,0,0,0,0,0.008,-0.261617949,0.0,0.142857143,0.076923077,0.0,3.51397
947,0,1,0,0,1,1,0,0,180,65,1,1,1,1,0,0,1,0.807393704,0,0,0,0,1,5,0,1,0,0,0,0.04172851,-0.252386148,0.0,0.0,0.179487179,0.206896552,3.45063
948,0,1,0,1,0,0,1,0,164,54,0,1,1,0,1,0,0,0.897333333,0,0,0,0,0,0,0,0,1,0,0,0.021518987,-0.256020173,0.0,0.057142857,0.128205128,0.0,3.1757
949,0,1,0,0,1,0,1,0,185,72,1,1,1,1,0,0,1,0.894666667,0,0,0,1,0,2,0,1,0,0,0,0.107692308,0.845047688,0.0,0.028571429,0.076923077,0.0,3.5115
950,1,0,0,0,1,0,1,0,174,60,0,1,1,0,0,1,0,0.898666667,0,0,0,0,1,1,0,0,0,1,0,0.002275313,-0.25135957,0.0,0.028571429,0.102564103,0.0,3.45314
951,0,1,0,0,1,0,1,0,178,70,1,1,0,1,0,0,0,0.916,0,0,0,1,0,1,0,1,0,0,0,0.14,3.557799281,0.0,0.0,0.025641026,0.0,3.27331
952,0,0,1,1,1,0,1,0,165,53,1,1,1,1,0,0,1,0.885333333,0,0,0,1,0,1,0,1,0,0,0,0.009821429,-0.260376093,0.0,0.057142857,0.076923077,0.0,3.55821
953,1,0,0,0,1,0,1,0,165,53,0,1,1,1,0,0,1,0.877333333,1,0,0,0,0,2,0,1,0,0,0,0.004143646,-0.153559791,0.0,0.057142857,0.205128205,0.034482759,3.43385
954,0,1,0,0,1,0,1,0,171,61,1,1,1,0,1,0,1,0.896,0,0,0,1,0,1,0,1,0,0,0,0.05,-0.262245872,0.0,0.171428571,0.102564103,0.0,3.31696
955,0,0,1,0,1,0,1,0,176,65,1,1,1,1,0,0,0,0.921333333,1,0,0,0,0,0,1,0,0,0,0,0.00781759,-0.261459522,0.0,0.228571429,0.153846154,0.103448276,2.94886
956,1,0,0,0,1,0,1,0,172,54,1,1,1,0,1,0,1,0.861333333,0,1,0,0,0,2,0,1,0,0,0,0.001785714,-0.262208658,0.0,0.057142857,0.076923077,0.137931034,3.14195
957,0,0,1,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.932,0,1,0,0,0,4,0,1,0,0,0,0.004487179,-0.251782613,0.0,0.0,0.025641026,0.068965517,3.55541
958,1,0,0,0,1,0,1,0,181,79,1,1,1,1,0,0,0,0.897333333,1,0,0,0,0,1,0,1,0,0,0,0.011724138,-0.261081503,0.0,0.028571429,0.256410256,0.0,3.49671
959,0,0,1,1,1,0,1,0,166,57,1,1,1,1,0,0,1,0.961333333,0,1,0,0,0,0,1,0,0,0,0,0.076,1.18e-15,0.0,0.085714286,0.230769231,0.0,3.69992
960,0,1,0,1,1,0,1,0,158,46,1,1,1,1,0,0,0,0.906666667,1,0,0,0,0,1,0,1,0,0,0,0.003921569,-0.240765235,0.0,0.2,0.307692308,0.103448276,3.69876
961,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.929333333,1,0,0,0,0,0,1,0,0,0,0,0.065625,-0.18113843,0.0,0.171428571,0.153846154,0.206896552,3.45733
962,1,0,0,1,0,0,1,0,165,60,1,1,1,0,1,0,1,0.845333333,0,0,1,0,0,1,0,1,0,0,0,0.04,-0.114118839,0.0,0.171428571,0.461538462,0.0,3.43262
963,0,1,0,0,1,0,1,0,175,74,0,1,1,1,0,0,0,0.864186543,1,0,0,0,0,5,0,1,0,0,0,0.069060773,-0.08536552,0.0,0.0,0.051282051,0.103448276,3.56068
964,0,1,0,1,1,0,1,0,164,54,1,1,1,1,0,0,0,0.912,0,0,0,1,0,1,0,1,0,0,0,0.103305785,0.043379746,0.0,0.057142857,0.025641026,0.0,3.64137
965,0,1,0,0,1,0,1,0,176,79,1,1,1,1,0,0,1,0.886666667,0,0,0,0,1,5,0,1,0,0,0,0.001886792,-0.261830512,0.0,0.0,0.179487179,0.689655172,3.63302
966,1,0,0,1,1,0,1,0,163,56,1,1,1,1,0,0,1,0.914666667,0,1,0,0,0,1,0,1,0,0,0,0.00125,-0.258214038,0.0,0.171428571,0.128205128,0.0,3.23688
967,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.904,0,0,0,0,1,1,0,1,0,0,0,0.011055276,0.345187998,0.0,0.028571429,0.051282051,0.034482759,3.72597
968,0,1,0,0,1,0,1,0,174,65,1,1,1,1,0,0,1,0.892591235,0,0,0,0,1,0,1,0,0,0,0,0.00286123,-0.260212614,0.0,0.085714286,0.717948718,0.068965517,3.7553
969,0,1,0,1,1,0,1,0,164,54,1,1,1,0,1,0,0,0.906666667,0,0,0,0,0,0,1,0,0,0,0,0.089285714,0.618856334,0.0,0.314285714,0.205128205,0.0,3.31644
970,0,0,1,0,0,0,1,0,178,55,1,1,1,1,0,0,1,0.910666667,0,1,0,0,0,1,0,1,0,0,0,0.006666667,-0.040252753,0.0,0.342857143,0.025641026,0.0,3.49987
971,0,1,0,0,1,0,1,0,167,48,1,1,1,1,0,0,1,0.926666667,1,0,0,0,0,0,1,0,0,0,0,0.021487603,-0.255696719,0.0,0.0,0.025641026,0.0,3.52343
972,0,1,0,1,1,0,1,0,164,54,1,1,1,1,0,0,1,0.905333333,1,0,0,0,0,1,0,1,0,0,0,0.2,1.340536167,0.0,0.114285714,0.153846154,0.0,3.30848
973,0,1,0,1,1,0,1,0,163,45,1,1,1,0,1,0,1,0.877777284,0,0,0,0,0,0,1,0,0,0,0,0.04172851,1.18e-15,0.0,0.114285714,0.41025641,0.0,3.8576
974,0,1,0,1,1,0,1,0,157,49,1,1,1,0,1,0,1,0.898666667,0,0,0,1,0,2,0,1,0,0,0,0.042857143,2.786524156,0.0,0.171428571,0.256410256,0.0,3.66158
975,1,0,0,0,1,0,1,0,167,52,1,1,1,1,0,0,0,0.913333333,0,0,0,0,1,2,0,1,0,0,0,0.022222222,-0.256687314,0.0,0.057142857,0.128205128,0.0,3.27518
976,0,0,1,1,1,0,1,0,169,54,1,1,1,1,0,0,0,0.92,0,1,0,0,0,0,1,0,0,0,0,0.061728395,-0.255837304,0.0,0.171428571,0.179487179,0.0,3.12941
977,1,0,0,0,1,0,1,0,164,50,0,1,1,1,0,0,1,0.884,1,0,0,0,0,2,0,1,0,0,0,0.003278689,-0.257755954,0.0,0.028571429,0.102564103,0.0,3.40748
978,0,1,0,0,1,0,1,0,184,90,1,1,1,1,0,0,1,0.932,1,0,0,0,0,4,0,1,0,0,0,0.004102564,-0.250784736,0.0,0.0,0.282051282,0.034482759,3.41613
979,0,1,0,1,1,0,1,0,169,53,1,1,1,0,1,0,0,0.625,0,0,1,0,0,0,1,0,0,0,0,0.020576132,-0.262039773,0.0,0.257142857,0.461538462,0.0,3.66909
