,生源省市,学生ID,全国卷,自主命题,半自主命题,性别,民族,政治面貌.群众,政治面貌.团员,政治面貌.预备党员,身高,体重,城镇考生,应届考生,外语语种,学科类型.理工,学科类型.文史,学科类型.文理综合,年份,成绩（分数/总分）,学部.理学部,学部.经济与管理学部,学部.人文学部,学部.社会科学学部,学部.信息与工程科学部,优惠加分,大类.普通,大类.自招,大类.定向招生,大类.筑梦,大类.特长生,高三排名,成绩方差,专利数,社会活动,获奖数,竞赛成绩,综合GPA
654,云南省,683404ea3f96b9b3aa97,1,0,0,0,1,0,1,0,176,60,1,1,1,1,0,0,0,0.904,1,0,0,0,0,2,0,1,0,0,0,0.010701546,-0.253819115,0,0.028571429,0.153846154,0.068965517,3.5664
655,江西省,a4f98b2af58f81729c4d,1,0,0,0,1,0,1,0,185,73,1,1,1,1,0,0,1,0.878666667,0,0,0,0,1,1,0,1,0,0,0,0.002666667,-0.254217703,0,0,0.051282051,0,3.60166
656,广东省,54f5c04d231fd9e36de2,0,1,0,0,1,1,0,0,179,85,1,1,1,1,0,0,1,0.801333333,0,0,0,0,1,5,0,1,0,0,0,0.076,1.18E-15,0,0,0,0,2.79341
657,山西省,1ff4bebfdd4107681463,1,0,0,1,1,0,1,0,165,50,1,1,1,1,0,0,0,0.886666667,1,0,0,0,0,0,1,0,0,0,0,0.002666667,-0.261710608,0,0,0.051282051,0,3.68429
658,新疆维吾尔自治区,0138c6a905715b3f9e39,1,0,0,0,1,0,1,0,168,65,1,1,1,0,1,0,1,0.853333333,0,0,0,0,0,0,1,0,0,0,0,0.00997151,-0.053542832,0,0.171428571,0.205128205,0,3.63134
659,湖北省,4d9ac4664adcf0e1252b,0,0,1,0,1,0,1,0,175,57,0,1,1,1,0,0,1,0.874666667,0,0,0,0,1,5,0,1,0,0,0,0.037373737,-0.238861629,0,0,0.076923077,0.103448276,2.88456
660,江苏省,4f3905f17ea943531c04,0,1,0,1,1,0,1,0,164,54,0,1,1,0,1,0,1,0.604166667,0,0,1,0,0,1,0,1,0,0,0,0.005208333,-0.234837855,0,0,0.256410256,0,3.61244
661,青海省,21be30ac688c1277f6d6,1,0,0,0,0,1,0,0,176,67,1,1,1,1,0,0,1,0.922666667,0,1,0,0,0,2,0,1,0,0,0,0.000730994,-0.262203527,0,0,0,0,3.62828
662,北京市,cea154376bfc7859d4e2,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.888,1,0,0,0,0,5,0,1,0,0,0,0.400826446,0.350415052,0,0.028571429,0.076923077,0.103448276,3.26551
663,江苏省,35852cd9b49d37c34834,0,1,0,0,1,0,1,0,176,67,0,1,1,0,1,0,0,0.602083333,0,0,1,0,0,3,0,1,0,0,0,0.024691358,-0.119883148,0,0.142857143,0.128205128,0,3.50803
664,江苏省,5f15afb13a167aa72994,0,1,0,1,1,0,1,0,160,60,1,1,1,0,1,0,0,0.547916667,0,0,1,0,0,5,0,1,0,0,0,0.008333333,-0.261778108,0,0.057142857,0.179487179,0,3.39511
665,内蒙古自治区,7194083e50f0ea0f2f3b,1,0,0,1,1,0,1,0,164,54,1,1,1,0,1,0,0,0.872,0,1,0,0,0,4,0,1,0,0,0,0.005725191,-0.261752016,0,0.057142857,0.102564103,0,3.76437
666,湖南省,5adbdda889025ff20a06,0,0,1,0,1,0,1,0,177,55,1,1,1,1,0,0,0,0.892,0,0,0,0,1,4,0,1,0,0,0,0.04172851,1.18E-15,0,0.057142857,0.256410256,0.448275862,3.56028
667,广东省,0e0794ddaf511e2939bc,0,1,0,0,1,0,1,0,166,60,1,1,1,1,0,0,1,0.901333333,0,0,0,0,1,2,0,1,0,0,0,8.33E-05,-0.261289261,0,0.057142857,0.128205128,0,3.58781
668,河北省,e00477de68417704d82e,1,0,0,0,0,0,1,0,178,55,1,1,1,1,0,0,0,0.932,0,0,0,0,1,4,0,1,0,0,0,0.00209351,-0.21111868,0,0.057142857,0.333333333,0,3.25108
669,黑龙江省,b51bfbae44235519e002,1,0,0,0,1,0,1,0,180,65,1,1,1,1,0,0,0,0.932,0,0,0,0,0,0,1,0,0,0,0,0.003267974,-0.259021281,0,0,0.076923077,0,3.20707
670,陕西省,3a8f49bdd50acadd5457,0,0,1,0,1,0,1,0,174,68,1,1,1,1,0,0,0,0.913333333,0,0,0,0,1,1,0,1,0,0,0,0.006,-0.258603364,0,0.085714286,0.230769231,0,3.71593
671,上海市,dc1da5acd0cfe6b15199,0,1,0,0,1,0,1,0,167,52,1,1,1,1,0,0,1,0.837878788,1,0,0,0,0,5,0,1,0,0,0,0.076,1.18E-15,0,0.114285714,0.179487179,0,3.78961
672,江苏省,10c5c9c8381dc7a0766b,0,1,0,0,1,0,1,0,176,58,0,1,1,1,0,0,0,0.577083333,1,0,0,0,0,4,0,1,0,0,0,0.0075,-0.261691739,0,0.028571429,0.102564103,0,3.34316
673,安徽省,a4c447b41faccd4f1c2c,0,1,0,0,1,0,1,0,184,67,1,1,1,1,0,0,1,0.924,0,0,0,0,0,1,0,1,0,0,0,0.005063291,1.279262559,0,0.028571429,0.102564103,0,3.28746
674,北京市,33c397bf4969906e0720,0,1,0,1,1,0,1,0,164,54,1,1,1,0,1,0,0,0.904,0,1,0,0,0,1,0,1,0,0,0,0.1,1.784257553,0,0.228571429,0.205128205,0,3.74193
675,北京市,77bbdf8c90b0505abd26,0,1,0,0,1,0,1,0,184,70,1,1,1,1,0,0,1,0.906666667,0,0,0,0,0,0,1,0,0,0,0,0.034615385,0.006350928,0,0.085714286,0.051282051,0,3.83234
676,山东省,86ee1cfde8197adebbd7,0,0,1,1,1,0,1,0,168,55,1,1,1,1,0,0,0,0.944,1,0,0,0,0,1,0,1,0,0,0,0.002628121,-0.262184296,0,0,0.205128205,0.034482759,3.45943
677,河北省,8060f3b1ff05cbfa83f7,1,0,0,1,1,0,1,0,172,51,1,0,1,1,0,0,1,0.924,0,0,0,0,1,1,0,1,0,0,0,0.000645161,-0.261166559,0,0,0,0,3.64009
678,宁夏回族自治区,6171475b23deed6b3d02,1,0,0,0,0,0,1,0,170,63,0,1,1,0,1,0,0,0.816,0,0,1,0,0,0,0,0,1,0,0,0.04172851,1.18E-15,0,0,0,0,3.21404
679,吉林省,1ccea6377f6a5e852b5c,1,0,0,1,1,0,1,0,167,49,1,1,1,1,0,0,0,0.92,0,1,0,0,0,5,0,1,0,0,0,0.002649007,-0.262166898,0,0.114285714,0.256410256,0,3.69476
680,重庆市,36e2a47028e38c349663,0,1,0,0,1,0,1,0,180,80,1,1,1,1,0,0,0,0.932,0,1,0,0,0,2,0,1,0,0,0,0.007698888,-0.262233281,0,0.228571429,0.307692308,0,3.61304
681,辽宁省,bcbab890ea9b313a5268,1,0,0,1,1,0,1,0,172,58,1,1,1,1,0,0,1,0.929333333,0,1,0,0,0,3,0,1,0,0,0,0.007151371,-0.226888746,0,0.114285714,0.41025641,0,3.52882
682,湖南省,83fbea5171c9ddcc75bd,0,0,1,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.846666667,1,0,0,0,0,5,0,1,0,0,0,0.093901258,-0.222543289,0,0,0.025641026,0.103448276,3.37308
683,上海市,22e4014d359939dc604e,0,1,0,1,1,0,1,0,164,58,1,1,1,0,1,0,1,0.798484848,0,0,1,0,0,2,0,1,0,0,0,0.04172851,1.18E-15,0,0.257142857,0.230769231,0,3.15686
684,陕西省,f613f8b92e321001dc6c,0,0,1,1,1,0,1,0,167,65,1,1,1,0,1,0,1,0.886666667,0,0,0,0,0,0,1,0,0,0,0,0.055,0.284013569,0,0.085714286,0.051282051,0,3.37002
685,重庆市,1161c6e195567c920540,0,1,0,0,1,0,1,0,172,74,0,0,1,1,0,0,1,0.934666667,0,1,0,0,0,0,1,0,0,0,0,0.003820439,-0.26218332,0,0.057142857,0.051282051,0,2.53951
686,湖南省,488d3cf10273a4a871d0,0,0,1,1,1,0,1,0,162,50,0,1,1,0,1,0,0,0.846666667,0,0,0,1,0,0,0,0,1,0,0,0.002469136,-0.257172725,0,0,0,0,3.52472
687,江苏省,3f566cabbb4ff27eb2f2,0,1,0,1,1,0,1,0,160,50,1,1,1,1,0,0,1,0.660416667,0,0,0,0,0,1,0,1,0,0,0,0.003636364,-0.258592666,0,0.2,0.641025641,0.137931034,3.64982
688,江西省,c2a5dd9dd5e934e73cb6,1,0,0,1,1,0,1,0,171,48,1,1,1,1,0,0,1,0.908,0,0,1,0,0,0,1,0,0,0,0,0.012430081,-0.261504291,0,0.057142857,0.025641026,0,2.89499
689,山东省,66a67512c011f6c91f4f,0,0,1,0,1,0,1,0,175,59,0,1,1,0,1,0,0,0.88,0,0,0,1,0,1,0,1,0,0,0,0.000862069,-0.262238931,0,0,0.076923077,0.103448276,3.83045
690,广东省,cfa7d0c0b902a3ca796c,0,1,0,1,1,0,1,0,154,42,1,1,1,0,1,0,0,0.873333333,0,0,0,1,0,0,1,0,0,0,0,0.003076923,-0.262177199,0,0,0.230769231,0,3.7068
691,河南省,b18c6056ca27c88b5a0b,1,0,0,0,1,0,1,0,176,67,0,1,1,1,0,0,1,0.894666667,1,0,0,0,0,2,0,0,0,1,0,0.00104712,-0.26058707,0,0.028571429,0.076923077,0,2.92511
692,福建省,ba9c109671449d451100,0,1,0,1,1,0,1,0,169,54,1,1,1,0,1,0,1,0.868,0,1,0,0,0,0,1,0,0,0,0,0.04172851,1.18E-15,0,0.085714286,0.153846154,0,3.08947
693,黑龙江省,cf745e7c5fc0665c714a,1,0,0,0,1,0,1,0,172,60,1,1,1,1,0,0,0,0.908,0,0,0,0,1,2,0,1,0,0,0,0.007633588,-0.26166058,0,0.342857143,0.461538462,0,2.85429
694,湖南省,7845a804b2ac25a79318,0,0,1,0,1,0,1,0,173,64,0,1,0,1,0,0,1,0.938666667,0,1,0,0,0,0,1,0,0,0,0,0.001881468,-0.259769289,0,0,0.230769231,0,3.68823
695,湖南省,429a52bc84579286fed2,0,0,1,0,1,0,1,0,171,95,1,1,1,1,0,0,1,0.832,1,0,0,0,0,5,0,1,0,0,0,0.134414832,-0.189156632,0,0,0,0,2.31656
696,安徽省,d1ebdacf8fb491ac5ca2,0,1,0,0,1,0,1,0,174,68,1,1,1,1,0,0,1,0.889333333,1,0,0,0,0,2,0,1,0,0,0,0.000711744,-0.226038723,0,0.028571429,0.051282051,0.103448276,3.75991
697,广东省,253d2d27d8edb3bf88b1,0,1,0,0,1,0,1,0,169,56,0,1,1,1,0,0,0,0.92,1,0,0,0,0,0,1,0,0,0,0,0.008978676,-0.238836246,0,0,0.076923077,0.034482759,3.53361
698,河北省,3ccc04d979588f950f7d,1,0,0,0,1,0,1,0,180,55,1,1,1,1,0,0,0,0.916,0,0,0,0,1,0,0,0,1,0,0,0.002727273,-0.262106702,0,0,0.102564103,0,2.31383
699,湖北省,0195c06562f66675fe2b,0,0,1,1,1,0,1,0,162,46,1,1,1,1,0,0,1,0.881333333,1,0,0,0,0,5,0,1,0,0,0,0.210294118,0.605409376,0,0,0.076923077,0.137931034,3.62728
700,江苏省,6d1749692726782a59aa,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.604166667,1,0,0,0,0,1,0,1,0,0,0,0.004901961,-0.235581517,0,0,0.179487179,0,3.1712
701,浙江省,35c58ce4655a4d4ef439,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.890122716,1,0,0,0,0,0,1,0,0,0,0,0.03125,-0.250626309,0,0.085714286,0.307692308,0.24137931,3.77821
702,河北省,1d0e6447b6192b134419,1,0,0,1,1,0,1,0,170,51,1,1,1,1,0,0,1,0.930666667,0,0,0,1,0,1,0,1,0,0,0,0.001149425,-0.261975182,0,0.114285714,0.205128205,0,3.77402
703,河南省,489371bd3d52debfd5b1,1,0,0,1,1,0,1,0,163,54,1,1,1,0,1,0,1,0.808,0,0,1,0,0,3,0,1,0,0,0,0.00990099,-0.261389005,0,0.028571429,0.153846154,0,3.66698
704,北京市,99aee9d7f85327083aaa,0,1,0,1,1,0,1,0,168,46,1,1,1,1,0,0,0,0.926666667,1,0,0,0,0,0,1,0,0,0,0,0.1125,-0.262245872,0,0.028571429,0.076923077,0,3.41044
705,新疆维吾尔自治区,f1026892a8fdf74df66a,1,0,0,1,1,0,1,0,167,51,1,1,1,0,1,0,0,0.856,0,0,0,1,0,0,1,0,0,0,0,0.014705882,-0.26157891,0,0.085714286,0.230769231,0,2.82442
706,浙江省,df1cefeaf89f0541c336,0,1,0,0,1,0,1,0,176,67,0,1,1,1,0,0,1,0.920987531,0,1,0,0,0,4,0,1,0,0,0,0.001602564,-0.261840554,0,0,0.128205128,0.24137931,3.73701
707,江苏省,38f2ee00d4f3e3692f74,0,1,0,1,1,0,1,0,159,63,1,1,1,0,1,0,0,0.635416667,0,1,0,0,0,0,1,0,0,0,0,0.035714286,-0.245436091,0,0.085714286,0.179487179,0,3.75995
708,北京市,85193d2f799656b4cb6e,0,1,0,0,0,0,1,0,181,65,1,1,1,0,1,0,1,0.884,0,0,1,0,0,2,0,1,0,0,0,0.074074074,-0.200141308,0,0.228571429,0.205128205,0,3.66199
709,北京市,105e8ff73c638384d600,0,1,0,1,1,0,1,0,155,50,1,1,1,0,1,0,0,0.908,0,0,0,0,0,0,1,0,0,0,0,0.028571429,-0.262245872,0,0.2,0.051282051,0,3.48724
710,北京市,7065bf9160d7f0246374,0,1,0,0,1,0,1,0,178,69,1,1,1,1,0,0,1,0.918666667,1,0,0,0,0,1,0,1,0,0,0,0.025806452,-0.254273595,0,0.114285714,0.307692308,0.137931034,3.34822
711,湖北省,6158fcf114a5d5cdd730,0,0,1,0,1,0,1,0,176,67,0,1,0,1,0,0,1,0.886666667,1,0,0,0,0,2,0,0,0,1,0,0.0025,-0.262177083,0,0,0.128205128,0,3.1716
712,湖北省,6b3a5a7736cf4db51138,0,0,1,0,1,0,1,0,178,62,1,1,1,0,1,0,1,0.850666667,0,0,0,1,0,1,0,1,0,0,0,0.014173228,-0.252486343,0,0,0,0,3.63617
713,上海市,7070c86efcf6eaf7e38f,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.789393939,1,0,0,0,0,2,0,1,0,0,0,0.04172851,1.18E-15,0,0,0,0,3.087
714,河南省,10297c6ec4154979d1b7,1,0,0,0,1,0,1,0,170,55,0,1,1,0,1,0,1,0.837333333,0,0,1,0,0,0,0,0,1,0,0,0.007407407,-0.261756198,0,0.028571429,0.102564103,0,3.28691
715,河南省,879707e2cbc02333b2b9,1,0,0,1,1,0,1,0,160,45,1,1,1,1,0,0,1,0.878666667,0,1,0,0,0,3,0,1,0,0,0,0.003333333,-0.256471038,0,0.171428571,0.256410256,0.344827586,3.50448
716,河北省,9e94773fde74d4c523f6,1,0,0,1,1,0,1,0,165,55,1,1,1,1,0,0,0,0.928,1,0,0,0,0,5,0,1,0,0,0,0.0395,-0.228613308,0,0,0.102564103,0.137931034,3.70511
717,陕西省,4eadbe2096b32439d2ca,0,0,1,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.921333333,0,0,0,0,1,2,0,1,0,0,0,0.035105316,-0.248313787,0,0.028571429,0.128205128,0,3.33008
718,广东省,6835e94d4cad00395c15,0,1,0,0,1,0,1,0,174,67,1,1,1,1,0,0,0,0.921333333,0,1,0,0,0,2,0,1,0,0,0,0.004761905,-0.26200032,0,0.114285714,0.256410256,0.275862069,3.83099
719,四川省,74e3b2837647877f7931,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.894666667,1,0,0,0,0,5,0,1,0,0,0,0.00125,-0.256633304,0,0,0.025641026,0,3.62141
720,黑龙江省,80f1a7b8f2b091a03412,1,0,0,0,1,0,1,0,178,75,1,1,1,1,0,0,0,0.924,1,0,0,0,0,0,1,0,0,0,0,0.002061856,-0.261510449,0,0,0.282051282,0.517241379,1.80984
721,陕西省,7a1276bac1486705c1f8,0,0,1,0,1,0,1,0,172,65,1,1,1,1,0,0,0,0.92,1,0,0,0,0,2,0,1,0,0,0,0.007894737,-0.260932762,0,0,0.128205128,0,3.30212
722,辽宁省,f9cdda2169d1b449eb2f,1,0,0,1,0,0,1,0,160,47,1,1,1,0,1,0,0,0.854666667,0,0,0,1,0,2,0,1,0,0,0,0.066115702,-0.058001089,0,0.285714286,0.333333333,0,3.78073
723,山西省,22e05afe06ca0eafe678,1,0,0,0,1,1,0,0,175,74,1,1,1,1,0,0,0,0.857333333,1,0,0,0,0,5,0,1,0,0,0,0.046540881,2.764248348,0,0.085714286,0.025641026,0.103448276,3.6679
724,江苏省,4fa0262a6b5c135d8940,0,1,0,0,1,0,1,0,173,67,1,1,1,1,0,0,0,0.6125,0,0,0,0,1,1,0,1,0,0,0,0.010909091,-0.255512363,0,0.228571429,0.230769231,0.068965517,3.37263
725,山东省,61c205783cd9dd47cab3,0,0,1,1,1,0,1,0,158,53,0,1,1,0,1,0,1,0.825333333,0,0,0,1,0,1,0,0,0,1,0,0.001030928,-0.202402506,0,0,0.076923077,0,3.21929
726,河南省,c7fec5f8e1a3504ed353,1,0,0,0,1,0,1,0,175,55,0,1,1,1,0,0,0,0.888,0,0,0,0,1,0,0,0,1,0,0,0.001960784,-0.262214211,0,0.057142857,0.102564103,0.034482759,1.85278
727,山西省,3d3374d733066efb2eb6,1,0,0,1,1,0,1,0,163,50,1,1,1,0,1,0,0,0.82,0,0,0,0,0,0,1,0,0,0,0,0.005928854,-0.260164894,0,0.085714286,0.282051282,0,3.37926
728,山东省,f2940fa89935dfbe23c4,0,0,1,0,1,0,1,0,180,68,1,1,1,1,0,0,0,0.873333333,1,0,0,0,0,5,0,1,0,0,0,0.03808752,-0.242885278,0,0,0.025641026,0.137931034,3.18867
729,河南省,896d66c9c88fa89b3f2c,1,0,0,1,1,0,1,0,160,50,1,1,1,0,1,0,1,0.845333333,0,0,0,1,0,0,1,0,0,0,0,0.001883239,-0.262055234,0,0,0.205128205,0,3.81226
730,河北省,5069ed5fd522405ae5f9,1,0,0,1,1,1,0,0,160,55,1,1,1,1,0,0,1,0.916,1,0,0,0,0,5,0,1,0,0,0,0.024301075,-0.176245937,0,0.114285714,0.076923077,0.068965517,3.52725
731,湖南省,b4966cb894b81fb22c4c,0,0,1,1,1,0,1,0,166,56,1,1,1,1,0,0,1,0.909333333,0,1,0,0,0,0,1,0,0,0,0,0.064889919,-0.215863827,0,0.028571429,0.230769231,0,3.6705
732,江苏省,938a92d619ee733927b2,0,1,0,0,1,0,1,0,185,65,1,1,1,1,0,0,0,0.58125,0,0,0,0,1,3,0,1,0,0,0,0.001666667,-0.261976067,0,0,0.128205128,0,1.89047
733,陕西省,b49b7504e4a549f38068,0,0,1,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.92,1,0,0,0,0,1,0,1,0,0,0,0.04172851,1.18E-15,0,0.057142857,0.102564103,0.206896552,3.64594
734,湖南省,6c6a667e633e4291d8ec,0,0,1,0,1,0,1,0,170,60,0,1,1,1,0,0,1,0.874666667,0,0,0,0,1,2,0,0,0,1,0,0.001972387,-0.256184569,0,0.085714286,0.128205128,0.103448276,1.68979
735,北京市,2fd53a5506f115fef128,0,1,0,1,1,0,1,0,164,54,1,1,1,1,0,0,1,0.910666667,0,1,0,0,0,1,0,1,0,0,0,0.020661157,0.283987567,0,0.142857143,0.205128205,0,2.73227
736,上海市,45da9169bf8551a450c8,0,1,0,0,1,1,0,0,184,84,1,1,1,1,0,0,1,0.787878788,0,0,0,0,1,2,0,1,0,0,0,0.084090909,-0.139824704,0,0.028571429,0.102564103,0,3.6484
737,河北省,56a075e658e3b12d1a30,1,0,0,0,1,0,1,0,185,56,1,1,1,1,0,0,0,0.897333333,1,0,0,0,0,0,0,0,1,0,0,0.005,-0.262013025,0,0.142857143,0.128205128,0.206896552,3.41778
738,浙江省,61d3f19aa94f4d2d0fa9,0,1,0,1,1,0,1,0,158,48,0,1,1,0,1,0,1,0.838271481,0,0,1,0,0,0,1,0,0,0,0,0.029239766,-0.245308061,0,0.028571429,0.230769231,0,3.5924
739,江苏省,e700794676b32201a958,0,1,0,0,1,0,1,0,179,71,1,1,1,1,0,0,0,0.591666667,0,0,0,0,1,3,0,1,0,0,0,0.003370787,-0.260532626,0,0.2,0.307692308,0.206896552,3.41877
740,山东省,d8011d75ac35abf335d7,0,0,1,1,1,0,1,0,166,58,1,1,1,1,0,0,0,0.934666667,0,0,0,0,0,3,0,1,0,0,0,0.00141844,-0.260985299,0,0.371428571,0.564102564,0.137931034,3.06011
741,河南省,ef0d436100afffff000f,1,0,0,0,1,0,1,0,171,65,0,1,1,1,0,0,1,0.893333333,1,0,0,0,0,1,0,0,0,1,0,0.000666667,-0.262244893,0,0,0.128205128,0,2.88045
742,海南省,b6cc3cc25d178b84e155,0,0,1,1,1,0,1,0,160,55,1,1,1,1,0,0,1,0.910526316,1,0,0,0,0,1,0,1,0,0,0,0.027272727,-0.25672924,0,0.114285714,0.153846154,0.034482759,3.57317
743,江苏省,fcb6a8133b5b6573f8ae,0,1,0,0,1,0,1,0,182,66,1,1,1,1,0,0,0,0.591666667,1,0,0,0,0,5,0,1,0,0,0,0.066863324,0.151543926,0,0,0.230769231,0.275862069,3.6517
744,北京市,c040506d4581d3541a90,0,1,0,0,1,0,1,0,183,65,1,1,1,1,0,0,0,0.926666667,1,0,0,0,0,2,0,1,0,0,0,0.02739726,-0.262245872,0,0.085714286,0.358974359,0.034482759,3.73427
745,山东省,a36618bb7ef96f6e3277,0,0,1,1,1,0,1,0,168,55,1,1,1,0,1,0,0,0.892,0,0,0,1,0,0,1,0,0,0,0,0.001282051,-0.262209361,0,0.028571429,0.051282051,0,3.76308
746,陕西省,0777c54f4e53f01d1f01,0,0,1,1,1,0,1,0,160,47,1,1,1,0,1,0,1,0.874666667,0,0,0,1,0,4,0,1,0,0,0,0.076,1.18E-15,0,0.2,0.128205128,0,3.71521
747,上海市,fec6fafdb063342868da,0,1,0,0,1,0,1,0,178,80,1,1,1,1,0,0,1,0.792424242,0,0,0,0,1,5,0,1,0,0,0,0.04172851,1.18E-15,0,0.142857143,0.205128205,0.344827586,3.5101
748,河南省,14152f80ee104b9d1f12,1,0,0,0,1,0,1,0,172,62,0,0,1,1,0,0,0,0.910666667,0,1,0,0,0,2,0,0,0,1,0,0.000326797,-0.262225185,0,0.057142857,0.153846154,0.103448276,2.8963
749,福建省,845204746fdf50628edd,0,1,0,0,1,0,1,0,180,70,1,1,1,1,0,0,1,0.864,0,0,0,0,1,4,0,1,0,0,0,0.004,-0.258689456,0,0.314285714,0.358974359,0,3.76967
750,浙江省,011b7f5f88b8650b75a8,0,1,0,0,1,0,1,0,173,62,1,1,1,1,0,0,1,0.877775062,1,0,0,0,0,0,1,0,0,0,0,0.004530011,4.340714709,0,0,0.025641026,0,3.25703
751,四川省,917f7187f75041ac9575,0,1,0,0,1,0,1,0,171,58,1,1,1,1,0,0,0,0.878666667,1,0,0,0,0,5,0,1,0,0,0,0.226229508,0.876377574,0,0,0,0,3.79396
752,广西壮族自治区,1f5a04ce4c7bb492c0bd,1,0,0,1,1,0,1,0,165,48,1,1,1,1,0,0,0,0.882666667,1,0,0,0,0,1,0,1,0,0,0,0.005154639,-0.261931154,0,0.028571429,0.538461538,0.206896552,3.5221
753,北京市,dc556c615f709752f9a0,0,1,0,0,1,0,1,0,181,65,1,1,1,1,0,0,0,0.926666667,1,0,0,0,0,0,1,0,0,0,0,0.016666667,-0.183673765,0,0.171428571,0.128205128,0,3.78772
754,河北省,8cbaac38142664707271,1,0,0,0,1,0,1,0,174,70,1,0,1,1,0,0,0,0.929333333,0,0,0,0,1,4,0,1,0,0,0,0.000474046,-0.261240229,0,0.057142857,0.153846154,0.034482759,3.65735
755,陕西省,b5b509610dc504beefb5,0,0,1,1,1,0,1,0,162,52,1,0,1,0,1,0,0,0.844,0,0,0,0,0,0,0,0,1,0,0,0.001858736,-0.262211525,0,0.142857143,0.358974359,0,3.34413
756,山东省,b914cf1486f8176e5f09,0,0,1,0,1,0,1,0,172,57,0,1,1,1,0,0,0,0.856,1,0,0,0,0,5,0,1,0,0,0,0.004683841,-0.262135113,0,0.028571429,0.025641026,0.103448276,3.53554
757,重庆市,04b1cf5166cfced3de74,0,1,0,0,1,0,1,0,177,76,1,1,1,1,0,0,1,0.949333333,0,1,0,0,0,0,1,0,0,0,0,0.034820457,-0.245612039,0,0.142857143,0.205128205,0,3.72805
758,黑龙江省,c08b5a243f9ac9ef46e9,1,0,0,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.941333333,0,1,0,0,0,4,0,1,0,0,0,0.000902527,-0.261802831,0,0.028571429,0.205128205,0.137931034,3.66737
759,北京市,d325f56c246e7f413cb3,0,1,0,1,1,0,1,0,168,55,1,1,1,0,1,0,1,0.876,0,0,1,0,0,1,0,1,0,0,0,0.285714286,-0.210008635,0,0.571428571,0.256410256,0,3.58879
760,北京市,261a7c091f35fcf7b980,0,1,0,0,1,0,1,0,158,60,1,1,1,1,0,0,0,0.910666667,1,0,0,0,0,5,0,1,0,0,0,0.211428571,0.085262796,0,0.142857143,0.205128205,0.103448276,3.65688
761,福建省,d852cc8923561454132e,0,1,0,0,1,0,1,0,177,64,1,1,1,1,0,0,0,0.916,0,0,0,0,0,0,1,0,0,0,0,0.001574803,-0.240672618,0,0.114285714,0.076923077,0,3.56481
762,山西省,2fdf014564aa019bd6b1,1,0,0,0,1,0,1,0,190,91,1,1,1,1,0,0,1,0.826666667,1,0,0,0,0,4,0,1,0,0,0,0.531309298,0.307446969,0,0.057142857,0.128205128,0.172413793,2.877
763,新疆维吾尔自治区,7a66fc703710d095adcb,1,0,0,0,1,0,1,0,181,78,1,1,1,0,1,0,0,0.86,0,0,0,1,0,0,1,0,0,0,0,0.003460208,-0.261756949,0,0.085714286,0.153846154,0,3.53842
764,广西壮族自治区,5be72e3a64ac23d8121a,1,0,0,0,1,0,1,0,177,70,1,1,1,1,0,0,0,0.906666667,1,0,0,0,0,2,0,1,0,0,0,0.001030928,-0.260514511,0,0.028571429,0.102564103,0.068965517,2.70376
765,福建省,55a7cd9b1d46b7916775,0,1,0,1,1,0,1,0,164,54,1,1,1,0,1,0,1,0.806666667,0,0,1,0,0,3,0,1,0,0,0,0.016666667,-0.252410788,0,0.142857143,0.205128205,0.034482759,3.53519
766,广东省,12bad48aae224d26343c,0,1,0,0,1,0,1,0,181,55,1,1,1,0,0,1,0,0.874666667,0,0,0,0,1,5,0,1,0,0,0,0.04172851,1.18E-15,0,0.057142857,0.128205128,0.24137931,3.57742
767,北京市,b1488a08ce37ed9060c4,0,1,0,0,1,0,1,0,180,75,1,1,1,1,0,0,0,0.922666667,1,0,0,0,0,5,0,1,0,0,0,0.042857143,-0.262245872,0,0,0.153846154,0,3.67002
768,广东省,73de0c786ade3435b456,0,1,0,0,1,1,0,0,177,80,1,1,1,1,0,0,0,0.930666667,0,1,0,0,0,0,1,0,0,0,0,0.003225806,-0.257248416,0,0.057142857,0.179487179,0.034482759,3.74761
769,山东省,b2bcec1b9e9717947d64,0,0,1,0,1,0,1,0,183,60,1,1,1,1,0,0,1,0.901333333,1,0,0,0,0,5,0,1,0,0,0,0.014213198,-0.258125024,0,0,0.051282051,0.172413793,3.74212
770,黑龙江省,5662d0232982dca08dbe,1,0,0,1,1,0,1,0,164,54,1,0,1,0,1,0,0,0.88,0,1,0,0,0,0,1,0,0,0,0,0.04172851,1.18E-15,0,0.514285714,0.333333333,0,2.81673
771,山东省,a659daaa74e694b9209c,0,0,1,0,1,0,1,0,180,90,1,1,1,1,0,0,0,0.922666667,1,0,0,0,0,3,0,1,0,0,0,0.000787402,-0.262205556,0,0.171428571,0.102564103,0.103448276,3.63339
